,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_size
2641,37.732554,-122.450055,1925,1.0,2,12/18/2013,636000,2500,926
2642,37.731799,-122.453198,1986,2.0,2,07/18/2013,630000,,1159
2643,37.731273,-122.443462,1925,2.0,,12/17/2013,645000,2813,1144
2644,37.730224,-122.446848,1912,1.0,,12/11/2013,625000,2495,1178
2645,37.728387,-122.442225,1926,1.0,2,05/12/2014,625000,2404,950
2646,37.7261,-122.437698,1928,1.0,,11/26/2013,626000,2748,748
2647,37.729036,-122.371414,1989,1.0,2,01/26/2016,630000,,1150
2648,37.731935,-122.376109,2003,3.0,2,06/01/2015,640000,1875,1720
2649,37.728518,-122.383482,1944,1.0,,02/18/2016,625000,2500,995
2650,37.727292,-122.382988,1925,1.0,3,04/18/2014,640000,2500,2057
2651,37.730091,-122.38792,1940,2.0,3,10/10/2014,629000,2494,1750
2652,37.718822,-122.389715,1941,1.0,0,06/20/2014,628000,2495,1375
2653,37.71915,-122.392555,1928,2.0,4,01/17/2014,632000,2495,2850
2654,37.710359,-122.399825,1929,1.0,2,08/26/2014,630000,3100,960
2655,37.738516,-122.391109,1913,1.0,,03/22/2016,640000,2495,1418
2656,37.732877,-122.386757,1940,1.0,2,06/16/2015,630000,2495,1200
2657,37.733898,-122.387964,1910,1.0,2,09/11/2014,624000,2500,1706
2658,37.732554,-122.38726,1938,2.0,3,01/21/2016,638000,2495,1125
2659,37.721391,-122.4355,1915,1.0,2,10/03/2014,630000,1500,900
2660,37.7377,-122.399667,1961,2.0,,12/17/2013,625000,2495,1490
2661,37.7342,-122.394079,1944,2.0,3,12/31/2015,640000,2062,1092
2662,37.733679,-122.393176,1900,1.0,,07/14/2014,625000,2500,890
2663,37.733718,-122.393246,1900,1.0,,07/16/2014,645000,2500,975
2664,37.731763,-122.39667,1944,2.0,4,02/27/2015,640000,2421,1015
2665,37.731773,-122.396564,1944,1.0,3,03/12/2014,649000,2147,1000
2666,37.731734,-122.393163,1910,2.0,,02/24/2015,630000,2996,2124
2667,37.730802,-122.391235,1964,3.0,,03/28/2014,625000,2247,2101
2668,37.735596,-122.403968,1950,2.0,3,02/05/2014,635000,2500,2000
2669,37.73541,-122.401212,1941,1.0,,04/30/2013,638000,3201,1075
2670,37.734281,-122.399605,1947,1.0,2,05/23/2014,625000,2378,850
2671,37.72858,-122.39041,1904,4.0,5,04/02/2014,645000,3746,1800
2672,37.72821,-122.391274,1954,2.0,3,06/30/2014,637000,2500,1168
2673,37.732244,-122.401135,1942,1.0,2,05/10/2013,637000,2273,1204
2674,37.730745,-122.399622,1964,2.0,3,01/10/2014,628000,3484,1455
2675,37.731047,-122.398132,1968,2.0,,09/17/2014,632000,2495,1625
2676,37.745839,-122.41919,1900,3.0,,01/22/2015,649000,2500,2475
2677,37.743481,-122.418627,1994,3.0,3,08/20/2014,649000,1750,2198
2678,37.739624,-122.418156,1905,1.0,1,04/22/2014,629000,1742,1750
2679,37.737385,-122.41575,1907,1.0,2,09/05/2014,630000,1750,1383
2680,37.731459,-122.411443,1950,1.0,2,08/01/2013,630000,1875,1000
2681,37.730529,-122.420741,1942,1.0,2,07/31/2014,630000,2339,862
2682,37.729766,-122.429044,1908,1.0,1,08/14/2015,630000,2744,875
2683,37.731054,-122.41991,1942,1.0,2,08/11/2015,630000,2748,862
2684,37.730096,-122.417267,1944,1.0,2,06/12/2013,625000,2000,994
2685,37.730221,-122.418898,1944,1.0,3,11/08/2013,641500,2000,990
2686,37.728164,-122.419445,1932,1.0,2,12/24/2014,632500,2996,1125
2687,37.729636,-122.406781,1923,2.0,4,12/03/2013,631500,1446,2200
2688,37.728422,-122.41344,1951,1.0,2,09/01/2015,645000,3000,986
2689,37.726816,-122.420416,1931,1.0,,07/11/2013,638500,2996,1375
2690,37.726208,-122.421913,1954,1.0,2,07/03/2013,642500,3000,1147
2691,37.726623,-122.427192,1925,1.0,2,12/08/2015,647500,2495,1125
2692,37.725328,-122.418802,1946,2.0,4,08/06/2013,625000,1742,1500
2693,37.725175,-122.429768,1922,1.0,2,08/27/2014,638000,2500,1025
2694,37.723207,-122.427637,1926,1.0,4,03/21/2014,630000,1306,875
2695,37.721971,-122.428573,1927,2.0,4,10/31/2013,648000,2495,1783
2696,37.722603,-122.426955,1946,1.0,2,10/16/2014,625000,2596,1250
2697,37.718509,-122.429947,1927,2.0,3,07/07/2014,626000,1250,1400
2698,37.722589,-122.411849,1955,2.0,3,07/19/2013,640000,2500,1250
2699,37.723808,-122.404976,1924,1.0,3,03/26/2015,635000,3920,1179
2700,37.724423,-122.40414,1926,1.0,2,05/06/2013,633000,2996,1375
2701,37.722599,-122.403124,1955,1.0,3,01/29/2014,640000,1498,960
2702,37.721294,-122.411715,1957,1.0,,01/09/2014,642500,2495,875
2703,37.721336,-122.411364,1957,1.5,2,12/13/2013,637000,3249,875
2704,37.72073,-122.408636,1951,2.0,3,03/26/2014,635000,1750,836
2705,37.720085,-122.404084,1952,1.0,3,03/10/2014,630000,2996,836
2706,37.718895,-122.405621,1947,1.0,2,10/31/2014,640000,2500,850
2707,37.719289,-122.404114,1955,1.0,2,02/13/2015,635000,2495,830
2708,37.718822,-122.403001,1954,1.0,3,08/08/2014,625000,1751,830
2709,37.715874,-122.401252,1963,3.0,4,03/19/2014,645000,2996,1906
2710,37.716222,-122.407819,1949,1.0,3,12/23/2015,639000,2500,1060
2711,37.715667,-122.408155,1955,2.0,3,05/21/2014,640000,1873,1550
2712,37.71541,-122.408311,1958,1.0,3,12/18/2015,642000,1498,825
2713,37.715712,-122.40859,1952,1.0,2,07/07/2015,630000,1873,758
2714,37.713282,-122.403599,1947,1.0,2,03/13/2015,635000,2500,792
2715,37.713436,-122.413561,1944,5.0,6,06/25/2013,638000,,1703
2716,37.719075,-122.434386,1911,1.0,2,02/19/2015,642000,2500,1290
2717,37.717637,-122.430707,1953,1.0,3,06/30/2014,638000,2495,1225
2718,37.713144,-122.415124,1944,1.0,2,06/25/2015,625000,2748,975
2719,37.710985,-122.411969,1945,1.0,3,07/10/2014,640000,1875,1600
2720,37.709188,-122.418068,1947,1.0,2,04/18/2014,633000,2613,1217
2721,37.70868,-122.419631,1945,1.0,2,09/04/2015,635000,2482,850
2722,37.709842,-122.420904,1944,2.0,3,09/25/2015,638000,2178,1172
2723,37.71831,-122.438228,1916,1.0,2,06/13/2014,628000,2500,1379
2724,37.716089,-122.43659,1908,1.0,2,02/27/2014,630000,2617,1155
2725,37.71249,-122.433751,1916,1.0,3,02/24/2014,630000,2482,1423
2726,37.709441,-122.42952,1952,1.0,2,11/13/2013,640500,3589,1041
2727,37.710248,-122.426292,1994,2.0,2,03/17/2016,630000,,1133
2728,37.713031,-122.435822,1931,2.0,,06/24/2014,630000,1812,1662
2729,37.712827,-122.435478,1922,2.0,2,05/08/2013,643000,2012,1018
2730,37.710902,-122.438236,1913,1.0,2,08/27/2013,649000,4011,1240
2731,37.715142,-122.440537,1925,1.0,1,10/02/2015,625000,1520,1020
2732,37.711323,-122.438577,1922,1.0,2,02/29/2016,625000,2570,860
2733,37.711301,-122.440315,1928,1.0,,06/07/2013,640000,2374,1709
2734,37.709226,-122.44365,1977,1.0,2,10/25/2013,625000,2482,1503
2735,37.70853,-122.448557,1924,1.0,3,05/03/2013,625000,3000,1895
2736,37.748764,-122.425362,1913,1.0,1,04/07/2015,625000,1550,850
2737,37.731389,-122.430468,1925,2.0,4,08/12/2014,640000,1254,660
2738,37.722292,-122.460931,1925,1.0,2,05/23/2014,630000,2809,874
2739,37.723198,-122.456462,1924,1.0,,02/18/2016,625000,2809,672
2740,37.722064,-122.456739,1922,1.0,,02/18/2016,625000,2495,1100
2741,37.722072,-122.453855,1901,1.0,2,11/18/2015,638500,2500,878
2742,37.722839,-122.441095,1918,1.0,2,07/26/2013,640000,2500,1248
2743,37.721213,-122.450963,1925,1.0,2,12/18/2013,626500,2178,995
2744,37.721251,-122.45241,1907,1.0,2,03/21/2014,640000,2809,644
2745,37.720705,-122.453783,1922,2.0,3,05/06/2015,630000,2825,1258
2746,37.721633,-122.453569,1908,1.0,,07/08/2014,629000,3746,950
2747,37.718098,-122.469085,1946,1.0,,12/08/2014,625000,2495,775
2748,37.719248,-122.466529,1941,1.0,2,05/15/2014,635000,2500,1000
2749,37.718099,-122.463776,1951,1.0,,12/24/2014,630000,1873,850
2750,37.719492,-122.461552,1954,1.0,,12/10/2013,640000,2809,1195
2751,37.719716,-122.459012,1926,1.0,2,03/09/2015,630000,1271,1065
2752,37.718407,-122.454861,1923,1.0,3,07/24/2014,641500,1742,875
2753,37.720383,-122.452292,1945,1.0,2,02/07/2014,640000,2151,1112
2754,37.720081,-122.451079,1947,1.0,2,07/17/2013,625000,2587,1225
2755,37.715131,-122.442916,1924,2.0,3,08/30/2013,638000,2003,1100
2756,37.719045,-122.451334,1950,1.0,2,07/19/2013,636000,2613,1000
2757,37.716255,-122.451766,1930,1.0,2,02/26/2016,635000,2495,1000
2758,37.715573,-122.451261,1906,1.0,4,08/19/2014,625000,2500,1115
2759,37.715497,-122.45174,1931,1.0,4,07/17/2013,640000,,1000
2760,37.716037,-122.455594,1940,1.0,2,02/25/2014,630000,,1053
2761,37.715921,-122.462316,1950,1.0,2,05/20/2014,632000,2874,750
2762,37.715575,-122.468289,1952,1.0,2,08/01/2014,630000,2495,1025
2763,37.714759,-122.467378,1940,1.0,2,08/30/2013,635100,2495,1075
2764,37.715147,-122.461284,1941,1.0,,01/08/2014,643000,3123,1150
2765,37.714518,-122.458763,1900,2.0,3,08/30/2013,640000,2495,2062
2766,37.714289,-122.461927,1914,1.0,2,08/28/2014,630000,6229,1339
2767,37.712543,-122.460132,1955,2.0,3,08/06/2013,630000,3123,1441
2768,37.713379,-122.465013,1946,1.0,2,10/15/2014,630000,2500,1112
2769,37.71348,-122.469595,1949,1.0,2,11/07/2013,641000,2748,1275
2770,37.711236,-122.470686,1947,1.0,2,08/12/2015,640000,2509,1092
2771,37.711938,-122.469043,1938,1.0,2,12/26/2013,637000,2495,1075
2772,37.709825,-122.452818,1908,1.0,1,12/16/2015,635000,2674,805
2773,37.709566,-122.457217,1938,1.0,,12/23/2015,625000,1999,1050
2774,37.708585,-122.457828,1950,2.0,4,08/30/2013,645000,2609,1527
2775,37.708534,-122.459382,1948,1.25,2,12/18/2014,648000,2495,1187
2776,37.708651,-122.463713,1925,1.0,2,10/06/2015,625000,2495,1958
2777,37.708368,-122.466364,1955,1.0,2,04/30/2015,635000,2221,1100
2778,37.73291,-122.484289,1941,1.0,,10/20/2015,625000,2495,1515
2779,37.710055,-122.48363,1975,2.0,,07/10/2015,630000,,1474
2780,37.746114,-122.443764,1963,2.0,2,10/11/2013,630000,989,1052
2781,37.745384,-122.442035,1972,2.0,2,11/05/2013,629000,,1175
2782,37.745639,-122.442432,1972,1.0,1,08/25/2015,625000,,744
2783,37.719578,-122.391643,1939,2.0,3,05/16/2014,640000,2495,1455
2784,37.746443,-122.502471,1942,1.0,2,06/21/2013,624000,3049,1120
2785,37.71772,-122.395224,2001,2.5,4,12/18/2014,635000,2923,2074
2786,37.710459,-122.469144,2002,2.0,2,08/21/2015,640000,,1065
2787,37.711888,-122.446801,1950,2.0,3,09/09/2014,625000,1996,1320
2788,37.71048,-122.467645,2002,2.0,3,09/12/2014,628500,,1186
2789,37.71048,-122.467645,2002,2.0,3,05/08/2015,625000,,1186
2790,37.71048,-122.467645,2002,2.0,2,09/29/2015,645000,,988
2791,37.71048,-122.467645,2002,2.0,2,09/03/2015,635000,,969
2792,37.71723,-122.455429,1958,1.0,2,04/18/2014,648000,3049,812
2793,37.717562,-122.453906,1900,2.0,2,01/23/2015,649000,2495,735
2794,37.72896,-122.424383,1926,2.0,3,05/28/2014,638000,2748,1050
2795,37.711929,-122.388603,2006,2.0,3,03/18/2014,635500,,1424
2796,37.736052,-122.38843,1900,2.0,,08/12/2015,630000,2600,1410
2797,37.739107,-122.429639,1932,1.0,2,10/18/2013,625000,,907
2798,37.713869,-122.398904,2008,2.0,2,11/21/2014,630000,,1360
2799,37.714122,-122.398544,2008,2.5,2,08/06/2014,630000,,1210
2800,37.714038,-122.398497,2008,2.0,2,04/17/2015,640000,,1210
2801,37.742809,-122.421012,1925,1.0,1,09/30/2015,640000,,477
2802,37.736236,-122.42601,1914,1.0,2,05/21/2015,645000,,1205
2803,37.712245,-122.401788,2009,2.0,3,09/16/2014,630000,,1341
2804,37.724595,-122.394832,2010,2.0,2,09/25/2014,625000,,1295
2805,37.736236,-122.42601,1914,1.0,2,05/21/2015,645000,,1205
2806,37.712245,-122.401788,2009,2.0,3,09/16/2014,630000,,1341
2807,37.724595,-122.394832,2010,2.0,2,09/25/2014,625000,,1295
2808,37.724595,-122.394832,2010,2.0,2,11/07/2014,626500,,1011
2809,37.743019,-122.408912,1959,1.0,2,07/31/2013,625000,,786
2810,37.71238,-122.395019,2013,4.0,3,06/14/2013,647000,,1655
2811,37.709705,-122.44828,1924,1.0,2,06/18/2013,631000,2145,1116
2812,37.739624,-122.418156,1905,1.0,1,04/22/2014,629000,1742,1750
2813,37.721294,-122.411715,1957,1.0,,01/09/2014,642500,2495,875
2814,37.745838,-122.419189,,1.0,2,01/21/2015,649000,,843
2815,37.720505,-122.39638,,,0,10/14/2014,640000,5148,
2816,37.727779,-122.393852,1914,1.0,1,06/18/2013,640000,,2430
2817,37.719067,-122.412025,2009,2.5,2,08/06/2014,630000,,1200
2818,37.727292,-122.382988,1925,1.0,3,04/18/2014,640000,2500,2057
2819,37.793575,-122.41367,1950,1.0,1,04/15/2014,640000,,575
2820,37.805138,-122.412582,1981,1.0,1,03/10/2015,625000,,600
2821,37.791089,-122.413658,1978,1.0,1,07/01/2014,630000,,756
2822,37.790348,-122.412568,1963,1.0,,06/03/2013,635000,,815
2823,37.790348,-122.412568,1963,1.0,,05/06/2014,635000,,650
2824,37.789945,-122.412735,1982,2.0,2,09/12/2014,630000,,882
2825,37.789945,-122.412735,1982,2.0,1,07/23/2013,640000,,882
2826,37.789945,-122.412735,1982,1.0,1,10/15/2014,630000,,792
2827,37.789691,-122.414318,1920,1.0,1,12/23/2013,630000,,680
2828,37.78524,-122.415125,1930,1.0,1,09/16/2014,640000,,915
2829,37.785239,-122.415122,1930,2.0,,09/16/2014,640000,,365
2830,37.78524,-122.415125,1930,2.0,,09/16/2014,640000,,370
2831,37.802711,-122.430168,1924,1.0,1,04/26/2013,639000,,800
2832,37.79674,-122.42502,1904,2.0,2,06/18/2014,633000,,938
2833,37.793914,-122.421037,1986,1.0,1,11/04/2015,625000,,668
2834,37.793519,-122.424316,1966,1.0,,09/29/2015,630000,,791
2835,37.792472,-122.425281,1987,1.0,1,01/02/2015,625000,,655
2836,37.790941,-122.429551,1960,1.0,1,08/28/2013,635000,,750
2837,37.790253,-122.428515,1970,1.0,1,07/12/2013,625000,592,610
2838,37.790126,-122.42872,1981,1.0,1,04/02/2015,641000,,511
2839,37.790495,-122.42303,1987,1.0,1,08/21/2015,643000,,660
2840,37.790495,-122.42303,1987,1.0,1,08/21/2015,643000,,660
2841,37.790495,-122.42303,1987,1.0,1,08/21/2015,643000,,660
2842,37.790495,-122.42303,1987,1.0,1,08/21/2015,643000,,660
2843,37.790495,-122.42303,1987,1.0,1,08/21/2015,643000,,660
2844,37.788961,-122.430971,1911,1.0,1,11/13/2013,625000,,615
2845,37.786253,-122.433645,1986,1.0,1,03/13/2014,640000,,610
2846,37.785647,-122.434462,1992,1.0,1,09/20/2013,640000,,629
2847,37.786755,-122.4225,1988,1.0,1,05/21/2013,630000,,836
2848,37.786755,-122.4225,1988,1.0,1,12/24/2014,641000,,800
2849,37.784298,-122.427058,1963,2.0,3,08/30/2013,625000,1207,1082
2850,37.78482,-122.423994,1966,1.0,1,07/26/2013,645000,,945
2851,37.78482,-122.423994,1966,1.0,1,10/18/2013,642000,,900
2852,37.785213,-122.422158,1900,1.0,2,07/24/2013,625000,,975
2853,37.78509,-122.42068,1920,1.0,1,06/09/2014,647000,,933
2854,37.779321,-122.42594,,1.0,1,11/18/2014,638000,,
2855,37.781386,-122.421406,1982,1.0,1,09/25/2015,625000,,682
2856,37.781386,-122.421406,1982,1.0,1,04/02/2014,625000,,721
2857,37.774768,-122.429821,1990,1.0,1,03/03/2015,649000,,900
2858,37.772985,-122.4258,1990,1.0,1,12/12/2013,625000,,548
2859,37.788551,-122.447336,1907,1.0,1,09/04/2013,639000,,715
2860,37.787658,-122.450053,1900,,,04/29/2014,630000,,680
2861,37.776525,-122.43851,1987,1.0,1,07/16/2014,625000,,610
2862,37.765465,-122.456295,1990,1.0,1,12/10/2014,635000,,590
2863,37.765465,-122.456295,1990,1.0,1,07/03/2014,625000,,590
2864,37.78002,-122.49301,1980,1.0,1,08/26/2015,628000,12000,686
2865,37.78002,-122.49301,1980,2.0,2,10/14/2014,630000,12000,1082
2866,37.77884,-122.45909,1980,2.0,2,11/27/2013,640000,25091,874
2867,37.778854,-122.46334,1915,2.0,4,03/10/2015,635000,2375,3000
2868,37.777734,-122.473442,1921,4.0,6,05/01/2013,635000,2880,2714
2869,37.776361,-122.508315,1927,2.0,2,03/26/2014,625000,1575,1225
2870,37.772891,-122.482688,1922,2.0,3,08/27/2014,647500,2500,2300
2871,37.772199,-122.510375,1982,2.0,2,06/27/2014,635000,,1178
2872,37.763387,-122.501506,1921,1.0,3,02/06/2014,625000,3000,1170
2873,37.76157,-122.500302,1904,1.0,2,03/14/2016,625000,2996,982
2874,37.758438,-122.481809,1931,1.0,2,06/28/2013,631000,3000,1325
2875,37.754142,-122.497633,1941,1.0,2,11/26/2013,625000,2996,1000
2876,37.755879,-122.464374,1927,2.5,4,03/10/2016,625000,2500,2235
2877,37.753104,-122.489613,1943,2.0,3,04/30/2013,630000,3049,800
2878,37.75104,-122.501802,1948,1.0,3,10/08/2013,630000,1750,1214
2879,37.751007,-122.491623,1942,1.0,2,11/08/2013,638000,3000,825
2880,37.751606,-122.49048,1942,1.0,2,12/04/2013,630000,1437,825
2881,37.767305,-122.439924,1986,1.0,1,06/10/2015,640000,,607
2882,37.767292,-122.439918,1986,1.0,1,06/26/2014,625000,,744
2883,37.788008,-122.389643,1997,1.0,1,03/25/2016,625000,,473
2884,37.758869,-122.411319,1900,3.0,,06/12/2013,625000,950,2052
2885,37.759115,-122.409003,1906,5.5,6,10/22/2013,642000,1724,4716
2886,37.754979,-122.398404,1988,2.0,2,06/28/2013,631000,,983
2887,37.757301,-122.388882,1989,2.0,2,11/24/2015,640000,2500,3479
2888,37.753905,-122.40202,1989,1.0,2,11/17/2015,640000,,839
2889,37.779212,-122.405509,1912,2.0,2,08/24/2015,900000,,817
2890,37.804689,-122.418708,1961,1.0,1,03/19/2014,635000,,680
2891,37.75738,-122.39283,1999,,,03/24/2015,640000,,842
2892,37.776039,-122.401715,2001,1.0,1,07/18/2013,625000,,751
2893,37.78352,-122.421356,2002,2.0,2,01/04/2016,641000,,1227
2894,37.800085,-122.405615,1906,1.0,1,09/11/2015,649000,,450
2895,37.765573,-122.447105,1963,1.0,1,05/17/2013,640000,,709
2896,37.771865,-122.412098,2001,2.0,1,07/17/2013,635000,,1024
2897,37.774375,-122.399585,1998,1.0,,04/25/2014,628000,,811
2898,37.783519,-122.421355,2002,2.0,2,05/02/2013,643000,,1047
2899,37.78352,-122.421356,2002,2.0,2,07/12/2013,630000,,895
2900,37.805427,-122.424812,1963,1.0,1,05/14/2013,625000,,615
2901,37.772655,-122.411499,2003,,2,08/07/2014,644000,,624
2902,37.771585,-122.418825,2002,1.5,1,01/24/2014,633500,,830
2903,37.771585,-122.418825,2002,1.5,1,05/20/2014,645000,,830
2904,37.771585,-122.418825,2002,1.0,1,10/08/2013,629000,,830
2905,37.779571,-122.405643,2005,1.0,1,09/24/2013,625000,,520
2906,37.787031,-122.393642,2004,1.0,1,04/08/2014,648000,,566
2907,37.796754,-122.420852,1982,,,05/01/2014,626500,,780
2908,37.777645,-122.39343,2004,1.0,1,11/12/2015,645000,,587
2909,37.777645,-122.39343,2004,1.0,1,11/08/2013,635000,,862
2910,37.777641,-122.393417,2004,1.0,1,06/18/2013,640000,,823
2911,37.777191,-122.393394,2004,1.0,1,12/09/2014,625000,,748
2912,37.777641,-122.393417,2006,1.0,1,06/13/2013,637000,,748
2913,37.777641,-122.393417,2004,1.0,1,06/10/2013,640000,,908
2914,37.777645,-122.39343,2004,1.0,1,11/06/2014,649000,,882
2915,37.783915,-122.42241,1900,1.0,1,03/04/2004,380000,653,680
2916,37.779422,-122.396712,2007,1.0,1,07/26/2013,640000,,681
2917,37.779422,-122.396712,,1.0,1,01/16/2014,625000,,681
2918,37.762562,-122.394157,1914,1.0,1,07/29/2014,631000,1707,523
2919,37.757915,-122.395492,2006,2.0,2,06/11/2013,648000,,1150
2920,37.778057,-122.43251,1999,1.0,1,12/10/2013,630000,,662
2921,37.779422,-122.39669,2006,1.0,1,09/24/2013,639000,,691
2922,37.779422,-122.396712,2006,1.0,1,05/24/2013,625000,,718
2923,37.792257,-122.401244,1909,1.0,1,06/13/2014,648000,,658
2924,37.792255,-122.401245,1909,1.0,1,07/19/2013,630000,,565
2925,37.76292,-122.388232,2004,2.0,1,01/14/2014,630000,,723
2926,37.771858,-122.421867,1996,1.0,1,07/10/2015,630000,,666
2927,37.776382,-122.445739,2002,1.0,1,06/13/2013,625000,,680
2928,37.770986,-122.413595,1995,,,11/07/2013,626000,,1090
2929,37.773626,-122.404713,1999,2.0,2,05/03/2013,635000,,1000
2930,37.75482,-122.390408,2000,2.0,1,08/02/2013,630000,,1402
2931,37.776382,-122.445739,2002,1.0,1,02/28/2014,630000,,681
2932,37.77438,-122.399574,1998,1.0,1,06/24/2014,640000,,946
2933,37.755031,-122.390251,2000,1.5,1,03/30/2016,634500,,1605
2934,37.776382,-122.445739,2002,1.0,1,06/10/2013,636000,,647
2935,37.80424,-122.405509,1993,1.0,1,12/18/2014,645000,,630
2936,37.78952,-122.412277,1909,,,11/24/2015,635000,,429
2937,37.764114,-122.402984,2007,1.0,1,01/03/2014,639000,,663
2938,37.773929,-122.39624,2009,1.0,1,09/26/2013,630000,,671
2939,37.759497,-122.422873,1906,1.0,1,03/18/2014,634000,1820,590
2940,37.764018,-122.449229,1907,1.0,1,09/02/2014,649000,,700
2941,37.771686,-122.430809,1900,1.0,2,09/30/2013,625000,,
2942,37.76822,-122.421779,2012,1.0,1,11/03/2014,635000,11020,672
2943,37.788008,-122.389643,1997,1.0,1,10/23/2015,625000,,506
2944,37.775309,-122.409205,1908,1.0,1,12/21/2015,625000,,538
2945,37.781719,-122.439437,2013,1.0,1,12/05/2013,629000,,639
2946,37.781719,-122.439437,,,,10/16/2013,649000,,
2947,37.781719,-122.439437,2013,1.0,1,12/20/2013,629000,,761
2948,37.781692,-122.439636,2012,1.0,1,05/05/2015,635000,,651
2949,37.781692,-122.439636,2012,1.0,1,12/06/2013,635000,,600
2950,37.775501,-122.439056,1908,2.0,1,05/15/2013,625000,,741
2951,37.788066,-122.418065,2014,1.0,2,01/23/2014,639000,,750
2952,37.777362,-122.42324,2014,1.0,1,02/12/2014,645000,,685
2953,37.788066,-122.418065,2014,1.0,2,01/22/2014,649000,,750
2954,37.788066,-122.418065,2014,1.0,2,01/23/2014,642000,,750
2955,37.769856,-122.426551,2014,1.0,1,03/20/2014,649000,,640
2956,37.769856,-122.426551,2014,1.0,1,04/01/2014,649000,,544
2957,37.769856,-122.426551,2014,1.0,1,04/17/2014,635500,,544
2958,37.769856,-122.426551,2014,1.0,1,03/18/2014,634000,,642
2959,37.76456,-122.453994,1916,1.0,1,10/29/2014,630000,,574
2960,37.766867,-122.448818,1904,1.0,1,06/10/2015,640000,,
2961,37.80424,-122.405509,1993,1.0,1,09/12/2014,630000,,680
2962,37.777645,-122.39343,2004,1.0,1,11/12/2015,645000,,587
2963,37.783912,-122.422401,1980,1.0,1,08/18/2015,635000,,660
2964,37.774375,-122.399585,1998,2.0,1,07/31/2013,649000,,900
2965,37.77824,-122.410024,1992,1.0,1,03/05/2015,649000,,
2966,37.800674,-122.405049,1907,1.0,,05/08/2013,644000,1171,760
2967,37.80424,-122.405509,1993,1.0,1,09/12/2014,630000,,680
2968,37.77898,-122.391769,2007,1.0,1,03/31/2014,649000,,534
2969,37.766867,-122.448818,1904,1.0,1,06/10/2015,640000,,
2970,37.779212,-122.405509,,2.0,2,07/28/2013,640000,,840
2971,37.76345,-122.389114,1999,2.0,1,10/15/2013,645000,,760
2972,37.775501,-122.439056,1908,2.0,1,05/15/2013,625000,,741
2973,37.786761,-122.39369,,,,04/08/2014,648000,,
2974,37.789943,-122.412727,,1.0,1,10/15/2014,630000,,652
2975,37.782379,-122.420166,2007,2.0,1,11/17/2014,638000,,684
2976,37.752999,-122.44183,1959,1.0,1,04/20/2015,630000,,530
2977,37.774199,-122.447857,1922,1.0,1,08/21/2015,640000,,
2978,37.790941,-122.429551,,1.0,1,08/22/2013,625000,,
2979,37.754369,-122.507591,,1.5,3,10/15/2014,625000,,
2980,37.798796,-122.404766,1973,1.0,1,05/28/2013,649000,,825
2981,37.711839,-122.44674,1950,1.0,2,,,2003,1075
2982,37.745383,-122.442032,1972,1.0,1,04/30/1999,231000,,744
2983,37.730231,-122.368713,2015,1.0,1,,,,691
2984,37.782431,-122.436262,1927,1.0,1,05/08/1998,195000,,856
2985,37.770378,-122.401062,2007,1.5,1,,,,686
2986,37.786159,-122.415397,1922,1.0,1,,,,820
2987,37.708338,-122.444264,1908,2.0,3,03/03/1994,201000,4369,924
2988,37.738093,-122.389208,2008,2.0,3,02/07/2007,499000,,1138
2989,37.750976,-122.408924,1923,1.0,1,,,,
2990,37.733502,-122.390611,1895,2.0,4,04/15/1987,78000,2500,1000
2991,37.791089,-122.413658,1978,1.0,0,04/09/2015,605000,,535
2992,37.770378,-122.400993,2007,1.0,0,10/02/2008,422000,,495
2993,37.737867,-122.505177,1954,1.0,2,11/06/2013,630000,1746,800
2994,37.734408,-122.494724,1938,1.0,2,03/25/2014,650000,2495,1100
2995,37.73601,-122.474075,1979,2.0,2,03/21/2014,640000,,1200
2996,37.745036,-122.45174,1990,2.0,2,05/22/2015,650000,,862
2997,37.742855,-122.450153,1945,1.0,3,01/09/2015,649000,1781,1008
2998,37.732547,-122.451734,1905,1.0,2,05/17/2013,649000,2500,855
2999,37.732554,-122.450055,1925,1.0,2,12/18/2013,636000,2500,926
3000,37.731799,-122.453198,1986,2.0,2,07/18/2013,630000,,1159
3001,37.73126,-122.450875,1986,2.0,3,06/12/2013,650000,,1509
3002,37.730971,-122.445657,1914,3.0,4,06/28/2013,650000,3123,2735
3003,37.731273,-122.443462,1925,2.0,,12/17/2013,645000,2813,1144
3004,37.72581,-122.463,1987,1.0,2,02/09/2016,650000,,813
3005,37.729036,-122.371414,1989,1.0,2,01/26/2016,630000,,1150
3006,37.731935,-122.376109,2003,3.0,2,06/01/2015,640000,1875,1720
3007,37.730385,-122.401775,1922,1.0,,05/15/2013,650000,2495,560
3008,37.745839,-122.41919,1900,3.0,,01/22/2015,649000,2500,2475
3009,37.743481,-122.418627,1994,3.0,3,08/20/2014,649000,1750,2198
3010,37.739624,-122.418156,1905,1.0,1,04/22/2014,629000,1742,1750
3011,37.737385,-122.41575,1907,1.0,2,09/05/2014,630000,1750,1383
3012,37.735126,-122.416338,1900,,2,02/11/2016,650000,1751,1575
3013,37.730454,-122.416464,1942,1.0,2,01/21/2014,650000,2613,850
3014,37.731459,-122.411443,1950,1.0,2,08/01/2013,630000,1875,1000
3015,37.730529,-122.420741,1942,1.0,2,07/31/2014,630000,2339,862
3016,37.730923,-122.421186,1942,1.0,3,01/06/2016,650000,2291,1158
