"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","home_type","tax_year","tax_value","home_size","zipcode","list","url","property_size","log_last_sold_price","log_tax_value","log_home_size","log_property_size","location_cluster"
32098432,40.743145,-73.72058,1950,2,2,2015-04-14,429500,"SingleFamily",2015,470000,896,11426,NA,NA,2500,12.9703770204064,13.0604879736862,6.79794041297493,7.82404601085629,"12"
32093346,40.767264,-73.744025,1940,6,8,2016-02-12,1665000,"SingleFamily",2015,604000,4180,11363,NA,NA,8680,14.3253356813967,13.311329476917,8.3380665255188,9.0687768076544,"12"
31525306,40.784588,-73.97754,1920,2,3,2014-02-18,1775000,"Condominium",2015,315777,1305,10024,NA,NA,NA,14.3893109808917,12.6627915472457,7.17395831975679,NA,"2"
30757932,40.634365,-73.937685,1920,1.5,3,2003-07-10,260000,"MultiFamily2To4",2015,357000,1428,11210,"$459,000","http://www.zillow.com/homes/for_sale/30757932_zpid",1568,12.4684369099977,12.7854910607618,7.26403014289953,7.35755620091035,"15"
32214760,40.65868,-73.850695,1960,2,3,2015-11-05,575000,"SingleFamily",2015,426000,1092,11414,NA,NA,4360,13.2621253197795,12.9621946252515,6.99576615630485,8.38022733634308,"4"
31510916,40.746402,-73.973342,1988,1,1,2013-08-21,751000,"Condominium",2014,125129,629,10016,NA,NA,80967,13.5291609307463,11.7371004841385,6.44413125670044,11.3017969432342,"2"
32072832,40.725655,-73.807684,1952,4,6,2016-02-23,980000,"MultiFamily2To4",2015,493000,3540,11366,NA,NA,3600,13.7953078506468,13.1082644530248,8.17188200612782,8.1886891244442,"6"
89068173,40.816726,-73.858787,2008,2,2,2009-10-21,272000,"SingleFamily",2015,433000,1440,10473,"$375,000","http://www.zillow.com/homes/for_sale/89068173_zpid",1755,12.5135573452781,12.9784930069846,7.27239839257005,7.47022413589997,"3"
32028860,40.79302,-73.801269,1996,3,4,2009-01-30,1125000,"SingleFamily",2015,1023000,2460,11357,"$1,580,000","http://www.zillow.com/homes/for_sale/32028860_zpid",4961,13.9332935936207,13.8382500449338,7.80791662892641,8.50936261230105,"5"
30615736,40.68792,-73.972135,1899,3,4,2014-06-20,3480000,"MultiFamily2To4",2015,1462000,4075,11205,NA,NA,1900,15.0625428517507,14.1953159192919,8.31262602567496,7.54960916515453,"8"
30723747,40.631564,-73.96384,1910,3,6,2015-09-14,2060000,"SingleFamily",2015,874000,2800,11230,NA,NA,4000,14.5382165407658,13.6808356546377,7.9373746961633,8.29404964010203,"7"
29781275,40.813795,-73.887535,1910,2,7,2015-08-10,180000,"MultiFamily2To4",2015,433000,2128,10474,NA,NA,2225,12.1007121298723,12.9784930069846,7.66293785046154,7.70751219460034,"3"
31982705,40.732345,-73.89742,1910,1,4,2014-08-26,800000,"SingleFamily",2015,629000,1200,11378,NA,NA,5050,13.5923670066501,13.3518865356826,7.09007683577609,8.52714352226941,"1"
31987050,40.723695,-73.900775,1920,2,4,2014-06-05,578000,"MultiFamily2To4",2015,422000,1680,11378,NA,NA,2500,13.2673291476545,12.9527605930181,7.4265490723973,7.82404601085629,"1"
89074334,40.695058,-73.983315,2007,1,1,2010-02-22,478000,"Condominium",2015,132053,709,11201,"$980,000","http://www.zillow.com/homes/for_sale/89074334_zpid",NA,13.0773660114736,11.7909586361344,6.56385552653213,NA,"8"
32097017,40.75759,-73.730465,1950,2,2,2014-03-06,810000,"Duplex",2015,334000,1188,11362,NA,NA,5700,13.6047895266486,12.7188962719588,7.08002649992259,8.64822145382264,"12"
32176058,40.671135,-73.82198,1930,3,3,2016-03-10,425000,"SingleFamily",2015,445000,1120,11420,NA,NA,3001,12.9598444479066,13.0058295611484,7.02108396428914,8.00670084544037,"4"
80011109,40.716541,-74.012527,2005,1,0,2013-10-23,1008000,"Condominium",2014,190996,744,10007,NA,NA,NA,13.8234787276135,12.1600077644011,6.61204103483309,NA,"8"
32055747,40.7848,-73.779114,1975,2,2,2015-04-29,1200000,"MultiFamily2To4",2015,914000,1080,11360,NA,NA,1999,13.9978321147582,13.7255858504363,6.98471632011827,7.6004023345004,"5"
63863538,40.714128,-74.006717,1910,2.5,2,2014-08-04,2800000,"Condominium",2014,269656,1998,10007,NA,NA,NA,14.8451299751454,12.504902351584,7.5999019592085,NA,"8"
32188368,40.67161,-73.776235,1960,4,5,2015-05-27,464449,"MultiFamily2To4",2015,459000,2288,11434,NA,NA,3117,13.0486070357291,13.0368054890427,7.73543335249969,8.04462627976734,"6"
31504462,40.739384,-73.987228,1986,2,1,2013-07-30,1625000,"Condominium",2014,355256,1610,10010,NA,NA,NA,14.301018373746,12.7805939353311,7.38398945797851,NA,"2"
30633918,40.675885,-73.900965,1910,3,6,2014-10-27,300000,"MultiFamily2To4",2007,233000,3000,11207,NA,NA,1891,12.6115377536383,12.3587937325478,8.00636756765025,7.54486106865846,"14"
31958166,40.745665,-73.89683,1915,1.5,3,2013-07-24,499000,"SingleFamily",2015,638000,2353,11377,NA,NA,2000,13.1203613747337,13.3660935623269,7.76344638872736,7.60090245954208,"1"
32282061,40.624094,-74.13309,1920,2,3,2013-05-16,415000,"SingleFamily",2015,405000,1475,10302,NA,NA,3498,12.9360337992128,12.9116423460887,7.29641326877392,8.15994665557855,"13"
32288065,40.61374,-74.105456,1980,5,5,1998-08-17,215000,"MultiFamily2To4",2015,424000,2197,10301,"$659,000","http://www.zillow.com/homes/for_sale/32288065_zpid",6660,12.2783933071098,12.9574887342141,7.69484807238461,8.80387476353443,"13"
32282110,40.62419,-74.134535,1920,2,3,2014-10-31,395000,"SingleFamily",2015,370000,1276,10302,NA,NA,108900000,12.8866410438833,12.8212582846204,7.15148546390474,18.5059405879032,"13"
32372934,40.546607,-74.217924,1992,3,2,2015-04-10,292500,"SingleFamily",2015,344000,1870,10309,NA,NA,933,12.586219945654,12.7483969363555,7.53369370984863,6.83840520084734,"13"
97542636,40.769302,-73.987548,2008,2,1,2009-11-24,855000,"Condominium",2014,195052,979,10019,"$1,299,000","http://www.zillow.com/homes/for_sale/97542636_zpid",NA,13.6588567479189,12.1810214686633,6.88653164253051,NA,"2"
112509363,40.701012,-73.923264,1931,2,2,2014-11-21,795000,"Condominium",2015,93022,1143,11237,NA,NA,30875,13.5860973936365,11.4405913032995,7.04141166379481,10.3377020739303,"14"
32107588,40.69052,-73.864175,1986,3,5,2015-07-13,641000,"MultiFamily2To4",2015,448000,2750,11421,NA,NA,2958,13.3707847359028,13.0125485113971,7.91935619066062,7.99226864327075,"4"
29806795,40.840118,-73.856529,1940,1,2,2015-06-04,135000,"Condominium",2015,33009,870,10462,NA,NA,870,11.8130300574206,10.404535530538,6.76849321164863,6.76849321164863,"3"
32103897,40.7381,-73.70927,1945,3,5,2000-03-14,297000,"SingleFamily",2015,555000,1900,11004,"$839,000","http://www.zillow.com/homes/for_sale/32103897_zpid",4000,12.6014874177848,13.2267233927286,7.54960916515453,8.29404964010203,"12"
32350511,40.532474,-74.157119,1994,3.5,4,2015-03-23,865000,"SingleFamily",2015,727000,3420,10312,NA,NA,13068,13.670484785914,13.4966817565157,8.13739583005665,9.47792177272096,"13"
30602551,40.69126,-73.934775,1899,3,7,2003-06-26,346500,"MultiFamily2To4",2015,524000,2295,11221,"$1,100,000","http://www.zillow.com/homes/for_sale/30602551_zpid",1700,12.7556380976121,13.1692469633032,7.73848812249465,7.43838353004431,"14"
62648259,40.65808,-73.895299,2001,1,3,2002-10-07,102000,"SingleFamily",2015,339000,1330,11207,"$380,000","http://www.zillow.com/homes/for_sale/62648259_zpid",666,11.5327280922664,12.7337553863626,7.1929342212158,6.50128967054039,"14"
31961714,40.759245,-73.875905,1930,2,3,2002-07-22,220000,"SingleFamily",2015,514000,1908,11369,"$629,000","http://www.zillow.com/homes/for_sale/31961714_zpid",1999,12.3013828253345,13.1499785444373,7.55381085200823,7.6004023345004,"1"
30573440,40.67538,-74.011025,1931,3,5,2015-02-18,1560000,"MultiFamily2To4",2015,194000,3000,11231,NA,NA,2178,14.2601963792257,12.1756134380455,8.00636756765025,7.68616230349291,"8"
29853284,40.905949,-73.898468,1962,1,1,2014-05-08,120000,"Condominium",2015,56706,678,10471,NA,NA,23250,11.6952470217642,10.9456353042231,6.5191472879404,10.0540604110155,"3"
30726893,40.61019,-73.9583,1920,2,3,2010-03-31,458000,"SingleFamily",2015,509000,1130,11229,"$799,000","http://www.zillow.com/homes/for_sale/30726893_zpid",1912,13.0346244630963,13.1402032955327,7.02997291170639,7.55590509361135,"15"
32021406,40.792069,-73.842,1925,2,2,2013-08-29,350000,"SingleFamily",2015,443000,936,11356,NA,NA,2500,12.7656884334656,13.0013250490273,6.84161547647759,7.82404601085629,"5"
30696275,40.630605,-74.033675,1925,2,3,1993-12-01,300000,"MultiFamily2To4",2015,859000,1478,11209,"$1,350,000","http://www.zillow.com/homes/for_sale/30696275_zpid",2600,12.6115377536383,13.6635242009664,7.29844510150815,7.86326672400957,"7"
30788078,40.608689,-73.90552,1960,5,6,1993-03-11,430000,"SingleFamily",2015,578000,1836,11234,"$999,000","http://www.zillow.com/homes/for_sale/30788078_zpid",4233,12.9715404876697,13.2673291476545,7.51534457118044,8.35066624052092,"15"
64571284,40.719028,-73.940864,2002,2.5,3,2016-02-19,1200000,"Condominium",2015,189546,1873,11222,NA,NA,2500,13.9978321147582,12.1523870181104,7.53529670244409,7.82404601085629,"9"
31974922,40.741908,-73.85416,1992,2,2,2015-09-25,397000,"Condominium",2015,64092,1200,11368,NA,NA,1140,12.8916915596693,11.0680748301278,7.09007683577609,7.03878354138854,"1"
30670168,40.634035,-73.952755,1925,3,4,1989-06-07,280000,"SingleFamily",2015,924000,2644,11210,"$1,449,000","http://www.zillow.com/homes/for_sale/30670168_zpid",5000,12.5425448821514,13.7364673506238,7.88004820097158,8.51719319141624,"15"
32128981,40.684884,-73.81843,1900,1,2,2014-10-27,420000,"SingleFamily",2015,380000,975,11419,NA,NA,2000,12.9480099902596,12.8479265317026,6.88243747099785,7.60090245954208,"4"
32180950,40.684304,-73.798025,1920,3,4,2013-09-27,365000,"SingleFamily",2015,389000,1591,11436,NA,NA,2500,12.8076526325646,12.8713346226006,7.37211802833779,7.82404601085629,"6"
83056181,40.745555,-73.95465,2008,2,2,2015-08-13,1300000,"Condominium",2015,112966,1062,11101,NA,NA,52800,14.0778748224318,11.6348421674638,6.96790920180188,10.8742664696944,"9"
89332200,40.76287,-73.994644,2006,2,2,2014-05-12,1320000,"Condominium",2014,246857,1131,10036,NA,NA,NA,14.0931422945626,12.416564500587,7.03085747611612,NA,"2"
32145305,40.71692,-73.758915,1925,4,5,2014-06-06,345000,"SingleFamily",2015,434000,3000,11423,NA,NA,3000,12.7512996960135,12.9807998130825,8.00636756765025,8.00636756765025,"6"
31260639,40.647202,-73.734921,1960,3,3,2010-04-29,597400,"SingleFamily",2015,432400,1794,11581,"$829,000","http://www.zillow.com/homes/for_sale/31260639_zpid",6677,13.3003421847641,12.9771063647472,7.49220304261874,8.80642406385787,"10"
32057219,40.786185,-73.77628,1975,2.5,4,2013-10-11,1140000,"Duplex",2015,1035000,3275,11360,NA,NA,3200,13.9465388203707,13.8499119846816,8.09407314806935,8.07090608878782,"5"
30703276,40.618579,-73.99808,1945,1,3,2016-02-29,845000,"SingleFamily",2015,654000,1744,11204,NA,NA,1620,13.6470919063393,13.3908626304393,7.46393660446893,7.39018142822643,"7"
32219651,40.607845,-73.74578,1930,4,7,2015-02-19,948000,"MultiFamily2To4",2015,645000,3444,11691,NA,NA,6945,13.7621097812372,13.3770055957779,8.14438886554762,8.84577725518844,"10"
30574532,40.655285,-74.000329,1925,1,3,1990-06-12,150000,"Townhouse",2015,530000,1440,11232,"$1,050,000","http://www.zillow.com/homes/for_sale/30574532_zpid",936,11.9183905730784,13.1806322855283,7.27239839257005,6.84161547647759,"7"
32306512,40.623455,-74.165915,1970,3,3,2016-01-06,526000,"SingleFamily",2015,353000,1844,10303,NA,NA,4120,13.1730564917198,12.7742233359154,7.51969240411654,8.32360844234357,"13"
32342390,40.554105,-74.150935,1995,3,3,2014-06-23,439600,"SingleFamily",2015,444000,1500,10308,NA,NA,2400,12.9936205015116,13.0035798414144,7.3132203870903,7.78322401633604,"13"
32086845,40.747919,-73.757895,1925,1.5,3,2015-06-12,740000,"SingleFamily",2015,677000,1584,11364,NA,NA,3442,13.5144054651804,13.4254265518944,7.36770857237437,8.14380797677148,"12"
30700068,40.62012,-74.025704,1925,1,3,2015-04-06,969000,"Apartment",2015,656000,1782,11209,NA,NA,2109,13.7840198908729,13.3939160679262,7.48549160803075,7.65396918047877,"7"
29844097,40.84264,-73.81816,1960,1,3,2015-02-19,640000,"MultiFamily2To4",2015,585000,900,10465,NA,NA,3404,13.3692234553359,13.279367126214,6.80239476332431,8.13270648969326,"3"
80012783,40.749073,-74.005691,2006,1,0,2006-08-31,550000,"Condominium",2014,125619,462,10011,"$1,250,000","http://www.zillow.com/homes/for_sale/80012783_zpid",NA,13.2176735572087,11.7410087954608,6.13556489108174,NA,"2"
31513149,40.764656,-73.9804,1926,1,0,2014-05-23,1100000,"MultiFamily2To4",2014,161411,500,10019,NA,NA,NA,13.9108207377686,11.9917091861511,6.21460809842219,NA,"2"
32184466,40.671095,-73.79013,1920,1,3,2004-09-16,175000,"SingleFamily",2015,370000,1550,11436,"$550,000","http://www.zillow.com/homes/for_sale/32184466_zpid",3998,12.0725412529057,12.8212582846204,7.34601020991329,8.29354951506035,"6"
30656394,40.642735,-73.923925,1940,3,3,2015-06-29,345000,"MultiFamily2To4",2015,395000,1740,11203,NA,NA,2150,12.7512996960135,12.8866410438833,7.46164039220858,7.67322312112171,"15"
31967300,40.744765,-73.869094,2013,2,3,2013-12-27,530000,"SingleFamily",2015,490000,1570,11373,NA,NA,2500,13.1806322855283,13.1021606700868,7.35883089834235,7.82404601085629,"1"
30706340,40.610145,-73.991729,1931,4.5,8,2015-02-05,970000,"MultiFamily2To4",2015,376000,3344,11214,NA,NA,3050,13.7850513504796,12.837344422372,8.11492297420459,8.02289686960146,"7"
55502117,40.752563,-73.967819,2001,2.5,2,2016-02-23,2525000,"Condominium",2015,338901,1612,10017,NA,NA,NA,14.7417516206916,12.7334633083137,7.38523092306657,NA,"2"
32071824,40.728807,-73.808242,1987,2,3,2016-03-23,533000,"Condominium",2015,427770,1200,11365,NA,NA,121164,13.186276703148,12.9663409469443,7.09007683577609,11.7049002787923,"5"
32023536,40.78489,-73.837105,1970,1,3,2015-07-21,685000,"Apartment",2015,663000,1100,11356,NA,NA,3088,13.4371741172444,13.404530269168,7.00306545878646,8.03527891114467,"5"
31533761,40.771137,-73.964645,1928,3.5,3,2015-09-29,2902012,"MultiFamily2To4",2015,367501,1607,10021,NA,NA,NA,14.880914847497,12.8144813187198,7.38212436573751,NA,"2"
31986236,40.72264,-73.909055,1910,2,4,2006-04-19,615940,"MultiFamily2To4",2015,580000,2000,11378,"$449,000","http://www.zillow.com/homes/for_sale/31986236_zpid",2474,13.3309048351743,13.2707833825226,7.60090245954208,7.81359155295243,"1"
30697956,40.62346,-74.021355,1920,2,3,2014-09-04,525000,"SingleFamily",2015,820000,2413,11209,NA,NA,2100,13.1711535415738,13.6170596192404,7.78862606562503,7.64969262371151,"7"
29781420,40.83558,-73.909375,1901,1,3,2014-07-09,250000,"MultiFamily2To4",2015,366000,1950,10456,NA,NA,2439,12.4292161968444,12.8103886123835,7.57558465155779,7.79934339821592,"11"
117456056,40.796276,-73.949241,2008,1,1,2013-08-08,835000,"MultiFamily2To4",2014,202418,838,10029,NA,NA,NA,13.635187003833,12.2180901452475,6.73101810048208,NA,"11"
89335115,40.766853,-73.952644,1985,2,2,2014-10-08,1655000,"MultiFamily2To4",2014,318461,1100,10021,NA,NA,45900,14.3193115667933,12.6712552975173,7.00306545878646,10.7342203960486,"9"
79711812,40.707485,-73.941069,1920,1,1,2015-02-25,625000,"Condominium",2015,101133,646,11206,NA,NA,NA,13.3455069287185,11.5241917612441,6.4707995037826,NA,"14"
89335611,40.766986,-73.983631,1978,1,0,2013-05-28,845147,"Condominium",2014,165676,624,10019,NA,NA,35000,13.6472658557063,12.0177893528519,6.43615036836943,10.4631033404715,"2"
32124275,40.69084,-73.819955,1928,3,4,2015-02-05,250000,"SingleFamily",2015,381000,1155,11419,NA,NA,2099,12.4292161968444,12.8505546541088,7.05185562295589,7.64921631982063,"4"
31968859,40.761515,-73.862645,1935,3,5,2016-01-13,792500,"SingleFamily",2015,574000,6000,11369,NA,NA,5998,13.5829477847336,13.2603846753017,8.69951474821019,8.69918135930895,"1"
32272883,40.637695,-74.106025,1925,1.5,3,2015-01-30,585000,"SingleFamily",2015,517000,1900,10310,NA,NA,3750,13.279367126214,13.1557981534906,7.54960916515453,8.22951111896446,"13"
80005449,40.70546,-74.017167,1930,1,0,2014-05-13,595000,"Condominium",2014,169795,530,10004,NA,NA,NA,13.2963166845278,12.0423471060183,6.27287700654617,NA,"8"
32273551,40.633446,-74.090808,1920,2,0,2014-09-10,275000,"SingleFamily",2015,382000,2084,10301,NA,NA,3301,12.5245263766487,12.8531758875887,7.64204440287326,8.10198073185319,"13"
30632810,40.660399,-73.91587,1930,2,7,2015-05-14,400000,"SingleFamily",2015,480000,2400,11212,NA,NA,2613,12.8992198260901,13.0815413828841,7.78322401633604,7.86825426552061,"14"
32099335,40.74005,-73.718494,1950,2,3,2014-06-26,520000,"SingleFamily",2015,534000,960,11426,NA,NA,4000,13.1615840905576,13.1881511179423,6.86693328446188,8.29404964010203,"12"
83050166,40.669888,-73.923103,2004,6,9,2014-10-21,750000,"SingleFamily",2015,510000,3699,11233,NA,NA,2000,13.5278284855125,13.1421660047005,8.21581779183245,7.60090245954208,"14"
32019681,40.711095,-73.861345,1935,3,3,1998-04-14,216000,"SingleFamily",2015,649000,2208,11385,"$699,000","http://www.zillow.com/homes/for_sale/32019681_zpid",2185,12.2830336866663,13.3831879956862,7.69984240739699,7.68937110752969,"4"
32121310,40.68649,-73.84044,1925,2,3,2015-05-13,536000,"MultiFamily2To4",2015,519000,1820,11416,NA,NA,4100,13.1918894400529,13.159659162148,7.50659178007084,8.3187422526924,"4"
30647336,40.66709,-73.879395,1930,2,5,2009-02-02,590000,"MultiFamily2To4",2015,519000,3480,11208,"$300,000","http://www.zillow.com/homes/for_sale/30647336_zpid",2433,13.2878778158819,13.159659162148,8.15478757276852,7.79688034278352,"4"
32183371,40.67296,-73.800365,2012,4,6,2013-06-10,490000,"MultiFamily2To4",2015,456000,1457,11436,NA,NA,3030,13.1021606700868,13.0302480884965,7.2841348061952,8.01631789850341,"6"
89068285,40.766838,-73.928222,2008,1,1,2016-03-08,550000,"Condominium",2015,72974,624,11106,NA,NA,NA,13.2176735572087,11.1978584923054,6.43615036836943,NA,"9"
69227054,40.776333,-73.989149,2004,1,0,2006-10-19,599000,"Condominium",2014,131793,551,10069,"$750,000","http://www.zillow.com/homes/for_sale/69227054_zpid",NA,13.3030168770976,11.7889877888662,6.31173480915291,NA,"2"
32024711,40.77758,-73.84498,1920,2,3,2014-12-15,728000,"SingleFamily",2015,715000,2968,11356,NA,NA,2494,13.4980563271788,13.4800378216761,7.99564360428727,7.82164312623998,"5"
30572186,40.681435,-73.99194,1899,2,4,2014-07-01,2900000,"SingleFamily",2015,1395000,2208,11231,NA,NA,1455,14.8802212949567,14.1484049732376,7.69984240739699,7.28276117960559,"8"
32143136,40.705505,-73.770835,1925,1.5,3,2016-01-27,378000,"SingleFamily",2015,358000,1312,11412,NA,NA,2500,12.8426494746017,12.7882882653828,7.17930796950403,7.82404601085629,"6"
32371923,40.544119,-74.215457,1987,3,0,2014-06-26,975000,"MultiFamily2To4",2015,986000,3960,10309,NA,NA,9801,13.79019274998,13.8014116335848,8.28399930424853,9.19023970026918,"13"
32209981,40.66172,-73.739305,1930,3,3,2004-07-13,264000,"SingleFamily",2015,432000,2040,11422,"$490,000","http://www.zillow.com/homes/for_sale/32209981_zpid",3000,12.4837043821285,12.9761808672262,7.62070508683826,8.00636756765025,"10"
32148029,40.722184,-73.757255,1945,1,3,2014-09-10,415000,"SingleFamily",2015,407000,1920,11427,NA,NA,1620,12.9360337992128,12.9165684644247,7.56008046502183,7.39018142822643,"12"
31956309,40.746735,-73.89901,1925,5,8,2014-12-20,870000,"MultiFamily2To4",2015,770000,3096,11377,NA,NA,2800,13.6762484906308,13.5541457938299,8.03786623470962,7.9373746961633,"1"
31969256,40.75944,-73.864215,1920,3,5,2014-10-20,600000,"MultiFamily2To4",2015,690000,2673,11369,NA,NA,2000,13.3046849341983,13.4444468765734,7.89095671613892,7.60090245954208,"1"
32164252,40.7026,-73.731304,1940,1,2,2016-03-04,206081,"SingleFamily",2015,353000,1008,11429,NA,NA,4000,12.2360245743708,12.7742233359154,6.91572344863131,8.29404964010203,"12"
89329719,40.794701,-73.943573,2007,1,1,2013-11-13,589000,"Condominium",2014,98087,618,10029,NA,NA,NA,13.2861814626337,11.4936101189332,6.42648845745769,NA,"11"
31262195,40.612396,-73.749338,1994,1,3,2014-12-29,322000,"SingleFamily",2015,380400,1900,11096,NA,NA,5009,12.6823068245265,12.8489786096534,7.54960916515453,8.51899157335762,"10"
