,zillow_id,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_type,tax_year,tax_value,home_size,zipcode
11666,15136850,37.735292,-122.446624,1940,1.0,,07/31/2014,1400000,2421,SingleFamily,2015,1400000.0,1250,94127
11667,15137203,37.734356,-122.458058,1931,3.0,4,10/11/2013,1400000,3819,SingleFamily,2015,1427971.0,2691,94127
11668,15137444,37.731413,-122.461791,1950,2.0,3,05/13/2013,1400000,6548,SingleFamily,2015,1600706.0,1935,94127
11669,15138457,37.732831,-122.449625,1927,2.5,4,05/18/2015,1400000,2495,SingleFamily,2015,984712.0,1835,94127
11670,15138591,37.732878,-122.442869,1957,2.0,3,11/10/2015,1400000,2613,SingleFamily,2015,988000.0,1354,94131
11671,15139009,37.729896,-122.456733,1917,2.5,4,05/24/2013,1375000,5448,SingleFamily,2015,1408835.0,2256,94112
11672,15140475,37.728837,-122.449685,1931,2.0,4,05/18/2015,1387000,2482,SingleFamily,2015,764984.0,1904,94112
11673,15140545,37.728251,-122.45622,1922,2.0,3,01/14/2015,1358000,3663,SingleFamily,2015,849285.0,1700,94112
11674,15140652,37.727934,-122.459634,1920,2.0,4,04/16/2014,1388000,4687,SingleFamily,2015,1415731.0,2335,94112
11675,15140990,37.725573,-122.459204,1917,2.0,3,07/07/2015,1365000,3027,SingleFamily,2015,932552.0,1450,94112
11676,15141255,37.724388,-122.438648,1934,3.0,4,05/30/2014,1380000,2670,SingleFamily,2015,1407571.0,2060,94112
11677,15141586,37.730211,-122.468864,1926,2.5,4,09/25/2013,1360000,4543,SingleFamily,2015,1387171.0,2995,94127
11678,15141844,37.7285,-122.464899,1931,2.0,3,11/03/2014,1371000,2208,SingleFamily,2015,1371000.0,1856,94127
11679,15157648,37.731626,-122.393188,1923,3.0,6,06/18/2015,1390000,5000,MultiFamily2To4,2015,344880.0,2971,94124
11680,15159774,37.747839,-122.406837,1907,1.0,,10/17/2013,1380000,2098,SingleFamily,2015,1407571.0,1360,94110
11681,15160140,37.74546,-122.413965,1927,3.0,4,03/25/2014,1355000,2000,SingleFamily,2015,1382070.0,1846,94110
11682,15160775,37.743755,-122.40828,1949,1.0,2,03/11/2015,1380500,2199,SingleFamily,2015,1287591.0,800,94110
11683,15160806,37.744934,-122.408462,1950,3.0,4,05/22/2013,1375000,1746,SingleFamily,2015,1408838.0,1750,94110
11684,15161442,37.74129,-122.417758,1929,1.0,2,02/21/2014,1360000,1750,SingleFamily,2015,1387171.0,1300,94110
11685,15161462,37.741977,-122.415232,1976,2.0,3,12/31/2013,1400000,1746,SingleFamily,2015,1427971.0,1674,94110
11686,15161621,37.741853,-122.408627,1955,2.0,3,03/25/2015,1400000,1750,SingleFamily,2015,890000.0,1320,94110
11687,15161710,37.742552,-122.42136,1900,1.0,1,05/22/2015,1400000,1197,Apartment,2015,710668.0,750,94110
11688,15161864,37.740514,-122.41621,1904,2.0,5,08/22/2014,1367000,1746,Miscellaneous,2015,1367000.0,3456,94110
11689,15162338,37.739594,-122.41504,1909,1.0,1,04/10/2015,1375000,1750,SingleFamily,2015,930732.0,700,94110
11690,15162895,37.739226,-122.411844,1908,2.0,2,05/20/2014,1400000,1742,SingleFamily,2015,1427971.0,1290,94110
11691,15163138,37.738099,-122.411325,1908,3.5,4,10/31/2013,1375000,1751,SingleFamily,2015,1402471.0,2000,94110
11692,15163330,37.737544,-122.416115,1925,1.0,2,04/30/2015,1400000,1751,SingleFamily,2015,589150.0,1135,94110
11693,15163372,37.738342,-122.418168,1908,1.75,3,11/21/2014,1400000,2500,SingleFamily,2015,1400000.0,1420,94110
11694,15163521,37.737621,-122.418236,1924,2.0,2,11/07/2014,1400000,2500,SingleFamily,2015,1400000.0,1574,94110
11695,15163568,37.736598,-122.417893,1908,1.5,2,02/13/2015,1400000,2613,SingleFamily,2015,144156.0,1432,94110
11696,15163653,37.736125,-122.420716,1908,2.0,3,04/16/2015,1380000,1629,SingleFamily,2015,353111.0,1700,94110
11697,15164343,37.735747,-122.422587,1900,4.0,6,08/28/2015,1400000,1950,MultiFamily2To4,2015,768947.0,2000,94110
11698,15164665,37.734017,-122.415435,1900,3.0,4,09/16/2014,1356000,1742,SingleFamily,2015,1356000.0,1970,94110
11699,15166333,37.729195,-122.425702,1912,2.0,3,05/22/2015,1400000,2750,SingleFamily,2015,542979.0,1850,94112
11700,15180033,37.749903,-122.439765,1927,2.0,,04/30/2013,1358000,3123,Duplex,2015,1391419.0,2175,94114
11701,15180778,37.750214,-122.423153,1925,1.0,2,11/10/2015,1375000,750,SingleFamily,2015,969844.0,1160,94110
11702,15181328,37.7496,-122.42625,1902,2.0,3,02/06/2015,1380000,2918,SingleFamily,2015,114680.0,1050,94114
11703,15181908,37.747426,-122.421909,1900,5.0,4,06/27/2014,1365000,2500,MultiFamily2To4,2015,1392271.0,2320,94110
11704,15182710,37.745181,-122.431026,1951,2.0,,07/31/2014,1400000,1690,Duplex,2015,1400000.0,2552,94131
11705,15182804,37.7455,-122.433835,1987,2.0,2,06/14/2013,1385000,,Condominium,2015,1419082.0,2197,94131
11706,15182930,37.744684,-122.432897,1910,2.0,3,09/25/2015,1400000,2848,SingleFamily,2015,295929.0,1053,94131
11707,15183100,37.745265,-122.423312,1909,2.0,,03/17/2015,1400000,3594,Condominium,2015,515288.0,1962,94110
11708,15183225,37.744043,-122.430171,1913,3.0,,05/02/2014,1350500,2848,Duplex,2015,1377071.0,1612,94131
11709,15183430,37.743538,-122.425269,1981,3.0,4,09/04/2013,1400000,,Condominium,2015,1427972.0,1850,94131
11710,15183465,37.742646,-122.422816,1908,,,09/28/2015,1375000,2125,MultiFamily2To4,2015,794272.0,2930,94110
11711,15184067,37.739342,-122.428408,1910,2.0,2,10/30/2014,1380000,2500,SingleFamily,2015,1380000.0,2100,94131
11712,15184135,37.738103,-122.427587,1900,2.0,3,09/13/2013,1355100,2610,SingleFamily,2015,1382072.0,1700,94131
11713,15184322,37.735618,-122.426547,1926,2.0,5,11/08/2013,1370000,2400,MultiFamily2To4,2015,1397371.0,2720,94112
11714,15184067,37.739342,-122.428408,1910,2.0,2,10/30/2014,1380000,2500,SingleFamily,2015,1380000.0,2100,94131
11715,15184135,37.738103,-122.427587,1900,2.0,3,09/13/2013,1355100,2610,SingleFamily,2015,1382072.0,1700,94131
11716,15184322,37.735618,-122.426547,1926,2.0,5,11/08/2013,1370000,2400,MultiFamily2To4,2015,1397371.0,2720,94112
11717,15184599,37.737402,-122.435734,1951,1.0,,09/10/2015,1400000,3781,SingleFamily,2015,57623.0,1068,94131
11718,15185069,37.737015,-122.434896,1950,2.0,3,04/01/2014,1373000,2482,SingleFamily,2015,1400032.0,937,94131
11719,15185166,37.735193,-122.436522,1908,1.0,2,02/26/2016,1375000,3737,SingleFamily,2015,385254.0,1050,94131
11720,15185268,37.735195,-122.441835,1964,2.0,,12/05/2014,1400000,2509,SingleFamily,2015,1400000.0,1431,94131
11721,15185815,37.734057,-122.441806,1911,2.0,2,11/27/2013,1400000,3524,MultiFamily2To4,2015,1427971.0,1100,94131
11722,15186597,37.728785,-122.436146,1941,2.0,3,03/22/2016,1390000,2761,SingleFamily,2015,57043.0,1763,94112
11723,15186692,37.7265,-122.434851,1908,2.0,4,06/26/2014,1365000,3750,SingleFamily,2015,1392271.0,2358,94112
11724,15187007,37.728559,-122.47081,1925,3.0,5,09/18/2013,1400000,6651,SingleFamily,2015,1427971.0,2617,94127
11725,15196447,37.734142,-122.479958,1936,2.5,4,06/20/2014,1400000,4591,SingleFamily,2015,1427971.0,2340,94132
11726,15196674,37.731381,-122.477064,1938,2.0,3,08/21/2014,1400000,7797,SingleFamily,2015,1399860.0,1875,94132
11727,15196999,37.725164,-122.47277,1941,2.0,3,03/15/2016,1400000,4356,SingleFamily,2015,122416.0,1964,94127
11728,15197532,37.73249,-122.486022,1941,3.0,3,02/08/2016,1400000,2495,SingleFamily,2015,1107000.0,2100,94132
11729,15197693,37.732345,-122.491719,1951,2.0,3,12/22/2015,1360000,3184,SingleFamily,2015,92996.0,1386,94132
11730,15197771,37.731046,-122.492812,1953,3.0,4,06/07/2013,1398000,5222,SingleFamily,2015,1432402.0,2532,94132
11731,15197776,37.731781,-122.492863,1951,3.5,4,09/19/2014,1382000,3484,SingleFamily,2015,1382000.0,2063,94132
11732,15197779,37.731663,-122.491673,1951,2.5,3,11/25/2014,1380000,3136,SingleFamily,2015,104340.0,1852,94132
11733,15197869,37.731504,-122.489116,1950,3.0,3,12/29/2015,1400000,3136,SingleFamily,2015,985850.0,1858,94132
11734,15198209,37.730873,-122.495335,1954,2.5,3,06/19/2015,1400000,3348,SingleFamily,2015,996150.0,1589,94132
11735,15198676,37.746377,-122.446695,1962,2.5,4,03/31/2014,1400000,3375,SingleFamily,2015,1427971.0,1832,94131
11736,15116748,37.74674,-122.507381,1949,2.0,3,03/31/2016,1400000,1951,SingleFamily,2015,215456.0,1289,94116
11737,15140463,37.728864,-122.450896,1914,3.0,5,11/18/2014,1385000,1873,SingleFamily,2015,1385000.0,2100,94112
11738,15125602,37.73872,-122.471826,1936,3.0,3,10/20/2015,1400000,3184,SingleFamily,2015,638382.0,1800,94116
11739,15183264,37.743937,-122.431956,1927,2.0,2,10/03/2013,1380000,2850,SingleFamily,2015,56248.0,1284,94131
11740,15163442,37.73935,-122.420247,1929,1.0,2,04/06/2016,1400000,1287,SingleFamily,2015,549893.0,1125,94110
11741,15164515,37.734176,-122.41861,1908,2.5,3,10/29/2015,1398000,1663,SingleFamily,2015,510498.0,1493,94110
11742,64972393,37.7449,-122.457249,1973,2.0,2,10/31/2013,1395000,4796,SingleFamily,2015,1422871.0,1768,94127
11743,15196911,37.727183,-122.473939,1950,2.0,3,10/07/2015,1388000,4181,SingleFamily,2015,128181.0,1703,94132
11744,15123461,37.739672,-122.483309,1925,3.0,4,04/05/2016,1380000,2996,SingleFamily,2015,1102483.0,1970,94116
11745,15187601,37.722337,-122.465602,1919,2.5,3,01/02/2015,1385000,5662,SingleFamily,2015,523966.0,2243,94127
11746,15197440,37.731515,-122.484745,1941,3.0,4,08/05/2015,1375000,2500,SingleFamily,2015,1088447.0,2576,94132
11747,96045674,37.737743,-122.428039,1912,1.0,2,03/18/2016,1400000,,Condominium,2015,804832.0,1293,94131
11748,15135094,37.738409,-122.443778,1966,2.0,4,10/28/2014,1400000,3598,SingleFamily,2015,1400000.0,2274,94127
11749,15167067,37.730098,-122.40649,2015,4.0,5,03/25/2016,1368000,3001,SingleFamily,2015,503756.0,3691,94134
11750,15185050,37.735755,-122.433451,1910,1.5,2,12/09/2014,1366000,2086,SingleFamily,2015,1366000.0,1990,94131
11751,15183100,37.745265,-122.423312,1909,2.0,,03/17/2015,1400000,3594,Condominium,2015,515288.0,1962,94110
11752,123174736,37.749117,-122.425029,2012,2.0,2,07/02/2014,1375000,,Condominium,2015,1375000.0,1314,94110
11753,15132075,37.749841,-122.450719,1956,3.0,4,03/18/2016,1372000,6899,SingleFamily,2014,1075000.0,1591,94131
11754,15115648,37.750056,-122.475441,1938,2.0,3,04/01/2016,1360000,2996,SingleFamily,2015,70120.0,1496,94116
11755,15117062,37.745801,-122.501438,1947,2.0,3,07/16/2015,1400000,1768,SingleFamily,2015,586488.0,1214,94116
11756,15118296,37.748714,-122.468915,1949,1.0,2,03/11/2016,1400000,2495,SingleFamily,2015,884320.0,1100,94116
11757,15119318,37.745055,-122.486907,1931,1.0,2,08/01/2014,1390000,2996,SingleFamily,2015,1390000.0,1190,94116
11758,2102778082,37.738454,-122.418681,1924,2.0,3,04/29/2015,1375000,,Condominium,,,1450,94110
11759,2103426944,37.745464,-122.423465,1909,2.0,4,03/17/2015,1400000,,Condominium,,,1399,94110
11760,2104228050,37.747105,-122.507416,1954,,0,12/29/2014,1352000,2757,MultiFamily2To4,,,4542,94116
11761,2105066046,37.745765,-122.424415,,2.0,2,09/23/2014,1400000,,SingleFamily,,,1460,94110
11762,15119513,37.746066,-122.48268,1930,1.0,2,07/31/2015,1380000,3001,SingleFamily,2015,71050.0,1744,94116
11763,15119617,37.746421,-122.47846,1916,2.0,4,02/29/2016,1380000,3001,SingleFamily,2015,172508.0,1966,94116
11764,15119669,37.746451,-122.477767,1931,3.0,4,04/07/2015,1369000,3101,SingleFamily,2015,1114767.0,1854,94116
11765,89237223,37.786064,-122.392173,2008,1.0,1,09/01/2015,1325000,,Condominium,2015,870918.0,755,94105
11766,61325156,37.787091,-122.461218,1904,1.0,2,08/20/2013,1120000,,Condominium,2015,1148648.0,1470,94118
11767,79841588,37.766487,-122.419486,2007,1.0,2,04/01/2015,890000,,MultiFamily2To4,2015,351467.0,800,94103
11768,2099715326,37.771505,-122.394356,,2.0,2,12/30/2015,1551400,,Apartment,,,1234,94158
11769,2101885247,37.7605,-122.433,2015,1.0,1,09/30/2015,5900,,SingleFamily,,,600,94114
11770,15074420,37.790681,-122.429498,1964,2.0,2,10/16/2013,1375000,,Condominium,2015,1137062.0,1190,94115
11771,15074829,37.79067,-122.426065,1912,2.0,3,09/04/2013,1400000,488000,Condominium,2015,1427972.0,2012,94109
11772,15074910,37.790495,-122.42303,1987,3.0,2,08/21/2015,1350500,,Condominium,2015,418276.0,1480,94109
11773,15075001,37.789732,-122.424902,1924,2.0,3,08/19/2014,1370000,1612,Condominium,2015,1370000.0,1570,94109
11774,15075456,37.788687,-122.426399,1900,2.0,3,11/20/2014,1400000,1067,SingleFamily,2015,1400000.0,1390,94109
11775,15075518,37.787877,-122.424648,1885,2.0,4,10/24/2013,1398000,,SingleFamily,2015,1425932.0,2022,94109
11776,15077153,37.78509,-122.42068,1920,2.0,2,02/27/2014,1400000,,Condominium,2015,1427972.0,1856,94109
11777,15078642,37.774577,-122.428127,1900,1.5,2,02/13/2016,1380000,3300,Condominium,2015,1993209.0,1426,94102
11778,15078681,37.774808,-122.427061,1900,1.0,2,06/12/2014,1400000,1302,SingleFamily,2015,1427971.0,1052,94102
11779,15078858,37.773219,-122.431453,1900,1.0,3,12/22/2014,1365000,4817,Condominium,2015,731332.0,1645,94117
11780,15079314,37.770797,-122.431159,1900,,0,01/29/2016,1375000,3000,MultiFamily2To4,2015,1902182.0,3750,94117
11781,15079795,37.803279,-122.444692,1929,2.0,2,07/23/2014,1370000,,Townhouse,2015,1370000.0,1515,94123
11782,15082355,37.78733,-122.458659,1911,4.0,8,08/03/2015,1400000,3209,Duplex,2015,216968.0,5760,94118
11783,15083796,37.780809,-122.453269,1909,2.0,7,04/09/2014,1390000,2575,MultiFamily2To4,2015,1417771.0,2248,94118
11784,15083845,37.781013,-122.451659,1900,3.0,5,05/10/2013,1385000,3000,SingleFamily,2015,1419084.0,3000,94118
11785,15083984,37.78168,-122.44012,1900,,0,08/16/2013,1375000,3438,MultiFamily2To4,2015,1402469.0,2910,94115
11786,15084481,37.779812,-122.458082,1937,1.5,,07/26/2013,1360000,2665,SingleFamily,2015,1387171.0,1430,94118
11787,15085081,37.778018,-122.438729,1900,1.5,3,10/20/2015,1375000,,Condominium,2015,871008.0,1764,94115
11788,15085104,37.777412,-122.443206,1900,2.0,3,09/10/2015,1385000,2495,Condominium,2015,1177254.0,5025,94115
11789,15085204,37.77807,-122.449489,1937,1.5,3,07/18/2013,1370000,2247,SingleFamily,2015,1397371.0,1683,94118
11790,15086005,37.774881,-122.44395,1900,1.0,2,08/21/2015,1370000,3438,Condominium,2015,895438.0,1285,94117
11791,15086132,37.77403,-122.440082,1888,2.0,,05/23/2014,1400000,3436,MultiFamily2To4,2015,1427971.0,2650,94117
11792,15086237,37.77316,-122.44653,1896,2.0,4,07/12/2013,1400000,,Condominium,2015,1427972.0,2487,94117
11793,15086876,37.770882,-122.438502,1904,3.0,,09/26/2013,1400000,2268,Duplex,2015,1225904.0,5243,94117
11794,15087377,37.76972,-122.43536,1900,1.0,2,05/02/2014,1365000,,Condominium,2015,662661.0,1470,94117
11795,15087666,37.76671,-122.448479,1907,1.0,2,10/24/2014,1400000,,Condominium,2015,438316.0,1434,94117
11796,15087798,37.766845,-122.44661,1906,2.5,3,01/13/2014,1375000,,Condominium,2015,1402472.0,2100,94117
11797,15087802,37.766895,-122.44729,1906,1.5,3,03/27/2015,1400000,2025,Condominium,2015,832370.0,1264,94117
11798,15087910,37.765695,-122.448524,1906,3.0,6,03/03/2015,1361000,3436,Apartment,2015,763372.0,3600,94117
11799,15088361,37.762123,-122.450413,1909,1.5,3,01/10/2014,1375000,,Condominium,2015,1402472.0,1634,94117
11800,15089381,37.786905,-122.464554,1912,1.0,2,06/16/2015,1375000,2184,Condominium,2015,979526.0,986,94118
11801,15089509,37.786555,-122.459585,1908,2.0,3,05/04/2015,1385000,,Condominium,2015,1287384.0,1908,94118
11802,15090149,37.78585,-122.477094,1995,2.0,2,04/01/2015,1400000,,Condominium,2015,1005544.0,1577,94121
11803,15090837,37.7834,-122.486378,1919,1.0,3,05/28/2014,1395000,3236,SingleFamily,2015,1422870.0,1760,94121
11804,15090924,37.78259,-122.483096,1917,,0,04/07/2015,1360000,3001,MultiFamily2To4,2015,463894.0,2558,94121
11805,15090950,37.78264,-122.482024,1922,2.0,4,04/30/2013,1352000,2996,Duplex,2015,1385271.0,3160,94121
11806,15091041,37.783107,-122.479247,1912,1.0,,06/27/2014,1380000,3000,SingleFamily,2015,1407570.0,2160,94121
11807,15091553,37.783438,-122.459893,1900,2.5,4,07/19/2013,1399000,2063,SingleFamily,2015,1426951.0,2273,94118
11808,15091563,37.784401,-122.459897,1900,2.0,,10/20/2014,1400000,2996,Duplex,2014,1133103.0,1385,94118
11809,15092530,37.780695,-122.499495,1907,3.0,4,07/01/2015,1400000,4500,SingleFamily,2015,934038.0,1440,94121
11810,15093198,37.778333,-122.503627,1947,2.0,4,06/19/2014,1375000,2996,MultiFamily2To4,2015,1402471.0,2100,94121
11811,15093895,37.779197,-122.483268,1923,3.0,4,08/20/2014,1380000,2996,SingleFamily,2015,1380000.0,2482,94121
11812,15094159,37.779988,-122.473104,1906,1.0,1,07/24/2015,1400000,2622,SingleFamily,2015,102032.0,2364,94118
11813,15094274,37.77942,-122.469207,1913,2.0,5,11/21/2014,1400000,3000,Duplex,2015,1400000.0,2610,94118
11814,15091563,37.784401,-122.459897,1900,2.0,,10/20/2014,1400000,2996,Duplex,2014,1133103.0,1385,94118
11815,15092530,37.780695,-122.499495,1907,3.0,4,07/01/2015,1400000,4500,SingleFamily,2015,934038.0,1440,94121
11816,15093198,37.778333,-122.503627,1947,2.0,4,06/19/2014,1375000,2996,MultiFamily2To4,2015,1402471.0,2100,94121
11817,15093895,37.779197,-122.483268,1923,3.0,4,08/20/2014,1380000,2996,SingleFamily,2015,1380000.0,2482,94121
11818,15094159,37.779988,-122.473104,1906,1.0,1,07/24/2015,1400000,2622,SingleFamily,2015,102032.0,2364,94118
11819,15094274,37.77942,-122.469207,1913,2.0,5,11/21/2014,1400000,3000,Duplex,2015,1400000.0,2610,94118
11820,15094744,37.778441,-122.464843,1905,3.0,5,11/01/2013,1395000,3049,SingleFamily,2015,1457871.0,3100,94118
11821,15097332,37.774733,-122.491541,1926,3.5,4,07/19/2013,1400000,2996,SingleFamily,2015,1427971.0,2912,94121
11822,15097972,37.775708,-122.475492,1912,2.5,4,06/14/2013,1373000,3480,SingleFamily,2015,1466789.0,2412,94121
11823,15098054,37.775427,-122.47326,1917,2.0,3,05/09/2014,1375000,3184,SingleFamily,2015,1402471.0,1294,94118
11824,15098420,37.776349,-122.462123,1907,,,10/16/2015,1400000,3049,MultiFamily2To4,2015,649591.0,2900,94118
11825,15098583,37.776355,-122.45891,1905,2.0,3,04/09/2015,1400000,3000,Condominium,2015,861977.0,1457,94118
11826,15099219,37.774345,-122.477127,1920,,0,11/04/2015,1370000,3000,MultiFamily2To4,2015,1892061.0,3231,94121
11827,15099711,37.772625,-122.48928,1929,3.0,2,11/12/2015,1380000,2375,SingleFamily,2015,1113118.0,1990,94121
11828,15099722,37.773381,-122.489292,1930,2.5,3,10/16/2015,1395000,3049,SingleFamily,2015,1300474.0,2191,94121
11829,15099880,37.773186,-122.493164,1922,1.0,2,04/03/2015,1351000,3837,SingleFamily,2015,109919.0,1295,94121
11830,15099950,37.772999,-122.494641,1914,2.0,,07/31/2015,1380000,3000,SingleFamily,2015,85498.0,1750,94121
11831,15099996,37.772745,-122.495693,1973,5.0,7,10/04/2013,1365000,3000,MultiFamily2To4,2015,1392271.0,3996,94121
11832,15101311,37.764499,-122.494611,1941,4.0,8,01/08/2014,1370000,2178,MultiFamily2To4,2015,1397372.0,3264,94122
11833,15101868,37.764966,-122.482146,1929,4.0,,06/20/2014,1375000,2495,Duplex,2015,1402471.0,3100,94122
11834,15102121,37.764413,-122.472053,1911,,0,06/28/2013,1368000,3049,MultiFamily2To4,2015,1401666.0,3200,94122
11835,15102561,37.764003,-122.462303,1908,5.0,5,06/30/2015,1400000,4000,Miscellaneous,2015,2043742.0,3650,94122
11836,15102683,37.762968,-122.465494,1922,,,06/17/2015,1400000,,Condominium,2015,975421.0,1550,94122
11837,15102796,37.763036,-122.470209,1913,2.5,3,05/20/2013,1375000,3000,SingleFamily,2015,1408838.0,2081,94122
11838,15102978,37.762031,-122.477382,1948,2.0,4,03/11/2016,1400000,2178,MultiFamily2To4,2015,869956.0,2014,94122
11839,15103200,37.762143,-122.484218,1914,4.0,0,05/20/2014,1365000,3000,Duplex,2014,1080902.0,3584,94122
11840,15106062,37.760721,-122.463146,1911,2.0,4,12/24/2014,1400000,2374,SingleFamily,2015,1400000.0,1725,94122
11841,15106074,37.761112,-122.463634,1961,4.0,,03/05/2014,1358000,2996,Duplex,2015,1384940.0,3216,94122
11842,15106218,37.758748,-122.465198,1925,2.0,,10/16/2015,1400000,2996,Duplex,2015,145983.0,3248,94122
11843,15106226,37.759097,-122.465636,1916,2.0,3,09/25/2013,1395000,2996,SingleFamily,2015,1453470.0,2140,94122
11844,15106417,37.759847,-122.470904,1913,2.0,3,09/26/2013,1385000,3000,SingleFamily,2015,1412671.0,2960,94122
11845,15107411,37.758365,-122.493213,1933,2.5,4,11/20/2014,1400000,3484,SingleFamily,2015,101240.0,3300,94122
11846,15109021,37.757235,-122.487803,1935,2.0,3,06/09/2015,1400000,3123,SingleFamily,2015,891812.0,1980,94122
11847,15109582,37.756534,-122.472928,1977,2.5,5,03/13/2015,1368888,4621,SingleFamily,2015,326765.0,2281,94122
11848,15109819,37.758089,-122.466181,1922,1.5,3,07/22/2015,1375000,2375,SingleFamily,2015,57427.0,1437,94122
11849,15111077,37.754803,-122.482631,1937,2.0,3,06/19/2015,1400000,3005,SingleFamily,2015,73772.0,2016,94122
11850,15111177,37.755312,-122.480517,1931,3.0,3,07/28/2015,1368000,2996,SingleFamily,2015,1050051.0,2039,94122
11851,15111435,37.755591,-122.471532,1968,2.0,3,07/16/2014,1399000,3049,SingleFamily,2015,1399000.0,1834,94122
11852,15111465,37.755032,-122.471832,1966,6.0,6,05/16/2013,1388000,7148,SingleFamily,2015,1422156.0,3937,94122
11853,15111604,37.754895,-122.467197,1900,3.0,4,12/31/2013,1399000,2500,Duplex,2015,1426951.0,1920,94122
11854,15112001,37.753237,-122.470012,1957,2.0,3,07/24/2014,1381000,7126,SingleFamily,2015,1381000.0,1503,94116
11855,15112248,37.753467,-122.476749,1924,3.0,6,08/17/2015,1380000,3000,MultiFamily2To4,2015,539342.0,3548,94122
11856,15112803,37.752313,-122.4889,1943,3.0,7,05/21/2015,1368000,3000,SingleFamily,2015,994480.0,2059,94122
11857,15114562,37.751431,-122.480904,1941,3.0,3,12/23/2015,1400000,3001,SingleFamily,2015,86458.0,1900,94116
11858,15114975,37.752238,-122.471664,1946,2.0,2,05/26/2015,1400000,4756,SingleFamily,2015,802396.0,1606,94116
11859,15115100,37.752489,-122.468037,1946,2.0,3,09/22/2014,1375000,3689,SingleFamily,2015,1375000.0,1450,94116
11860,15127224,37.764255,-122.444675,1896,2.0,3,05/01/2014,1400000,,Condominium,2015,1427972.0,1626,94117
11861,15127478,37.762437,-122.439361,1904,2.0,2,01/09/2015,1400000,2221,Condominium,2015,1550000.0,2420,94114
11862,15127579,37.762735,-122.43856,1994,2.0,2,03/25/2014,1390000,,Condominium,2015,1417772.0,680,94114
11863,15128006,37.758658,-122.460262,1979,4.5,4,12/12/2013,1360000,2076,SingleFamily,2015,1387171.0,3277,94131
11864,15127224,37.764255,-122.444675,1896,2.0,3,05/01/2014,1400000,,Condominium,2015,1427972.0,1626,94117
11865,15127478,37.762437,-122.439361,1904,2.0,2,01/09/2015,1400000,2221,Condominium,2015,1550000.0,2420,94114
11866,15127579,37.762735,-122.43856,1994,2.0,2,03/25/2014,1390000,,Condominium,2015,1417772.0,680,94114
11867,15128006,37.758658,-122.460262,1979,4.5,4,12/12/2013,1360000,2076,SingleFamily,2015,1387171.0,3277,94131
11868,15078909,37.77313,-122.435176,1900,2.0,5,10/15/2013,1368000,3436,MultiFamily2To4,2015,1395330.0,2080,94117
11869,15128841,37.755796,-122.460076,1963,2.0,4,11/06/2015,1395000,2840,SingleFamily,2015,91082.0,1404,94131
11870,15129521,37.758599,-122.439387,1908,1.0,2,08/02/2013,1360000,2077,SingleFamily,2015,1387170.0,880,94114
11871,15129606,37.759101,-122.444166,1883,2.0,2,08/29/2013,1360000,2435,SingleFamily,2015,1387171.0,1350,94114
11872,15130005,37.757777,-122.445769,1982,3.0,3,08/06/2013,1385000,,Condominium,2015,1412672.0,1872,94114
11873,15130601,37.754296,-122.441615,1958,,0,04/28/2015,1399000,2012,MultiFamily2To4,2015,740529.0,2057,94131
11874,15131045,37.754155,-122.453861,1958,2.0,3,04/24/2015,1360000,5558,SingleFamily,2015,569578.0,1438,94131
11875,15131464,37.752902,-122.444583,1936,1.0,1,12/12/2013,1400000,3092,SingleFamily,2015,1427971.0,3019,94131
11876,15131562,37.753,-122.434521,1940,1.0,2,09/04/2013,1385000,1900,SingleFamily,2015,1412671.0,1202,94114
11877,15132160,37.751702,-122.443821,1948,2.0,3,04/01/2014,1400000,2474,SingleFamily,2015,1427971.0,1177,94131
11878,15132245,37.751072,-122.441843,1900,3.0,4,01/22/2016,1400000,3049,SingleFamily,2015,130370.0,2500,94114
11879,15142730,37.769215,-122.425565,1980,3.0,3,06/05/2013,1400000,,Condominium,2015,1434454.0,1710,94103
11880,15142752,37.768869,-122.425243,1922,1.0,2,01/13/2016,1380000,,Condominium,2015,787915.0,1440,94103
11881,15143090,37.767593,-122.425101,1915,2.0,,04/22/2014,1380000,1873,Duplex,2015,1407572.0,3278,94103
11882,15143127,37.767373,-122.418937,1906,3.0,,04/08/2014,1400000,2000,Duplex,2015,1427971.0,3150,94103
11883,15143649,37.765525,-122.434741,1922,4.0,5,11/06/2013,1400000,2874,MultiFamily2To4,2015,1427972.0,3544,94114
11884,15143845,37.763343,-122.425389,1994,2.0,2,03/17/2015,1400000,,Condominium,2015,728594.0,1100,94110
11885,15143980,37.76214,-122.418059,1912,2.0,,05/15/2014,1400000,2500,Duplex,2015,1427971.0,2500,94110
11886,15144135,37.762719,-122.427562,1907,4.0,,11/30/2015,1375000,2495,Duplex,2015,2165531.0,5720,94114
11887,15148863,37.763505,-122.405639,1926,2.0,4,02/26/2014,1400000,3676,SingleFamily,2015,1427971.0,2175,94110
11888,15148901,37.764119,-122.403785,1957,1.0,3,02/28/2016,1370000,2500,SingleFamily,2015,291874.0,1157,94107
11889,15149113,37.763204,-122.403079,1927,2.0,2,10/04/2013,1380000,2495,SingleFamily,2015,1407571.0,1150,94107
11890,15149650,37.76031,-122.394549,1925,1.0,2,08/19/2015,1365000,1624,SingleFamily,2015,866825.0,1000,94107
11891,15150104,37.76,-122.410262,1907,2.0,3,06/14/2013,1380000,2500,SingleFamily,2015,1413961.0,1400,94110
