,zillow_id,homo_info,year_updated,basement,roof,view,heating_sources,heating_system,rooms,neighborhood,school_district
9969,15183292,http://www.zillow.com/homedetails/488-Day-St-San-Francisco-CA-94131/15183292_zpid/,2002,None,Asphalt,,Gas,Forced air,"Dining room, Family room, Master bath, Office, Walk-in closet",,
9970,15183617,http://www.zillow.com/homedetails/22-Harper-St-San-Francisco-CA-94131/15183617_zpid/,,,,,,Forced air,"Family room, Dining room",,
9971,15184292,http://www.zillow.com/homedetails/45-Richland-Ave-San-Francisco-CA-94110/15184292_zpid/,,,,,,,,,
9972,15184648,http://www.zillow.com/homedetails/2563-Diamond-St-San-Francisco-CA-94131/15184648_zpid/,2015,,"Asphalt, Shake / Shingle",City,Gas,Radiant,"Dining room, Laundry room, Library, Master bath, Office",,
9973,15187080,http://www.zillow.com/homedetails/49-Paloma-Ave-San-Francisco-CA-94127/15187080_zpid/,2007,Finished,Composition,"City, Water",Gas,"Forced air, Radiant","Dining room, Family room, Laundry room, Office, Recreation room, Walk-in closet",Ingleside Terrace,
9974,15187291,http://www.zillow.com/homedetails/289-Urbano-Dr-San-Francisco-CA-94127/15187291_zpid/,,,Other,Park,None,Other,"Office, Sun room, Family room, Dining room",,
9975,15197138,http://www.zillow.com/homedetails/886-Junipero-Serra-Blvd-San-Francisco-CA-94127/15197138_zpid/,2015,Partially finished,Shake / Shingle,,None,Other,"Master bath, Laundry room",,
9976,15198026,http://www.zillow.com/homedetails/530-Gellert-Dr-San-Francisco-CA-94132/15198026_zpid/,,,,Water,Gas,Forced air,Dining room,,
9977,15198845,http://www.zillow.com/homedetails/77-Amber-Dr-San-Francisco-CA-94131/15198845_zpid/,,,,,,,,,
9978,15199485,http://www.zillow.com/homedetails/667-28th-St-San-Francisco-CA-94131/15199485_zpid/,,Finished,,City,,,"Dining room, Family room, Master bath, Walk-in closet",,
9979,15200143,http://www.zillow.com/homedetails/70-Zircon-Pl-San-Francisco-CA-94131/15200143_zpid/,,,,,,,,,
9980,15200243,http://www.zillow.com/homedetails/21-Everson-St-San-Francisco-CA-94131/15200243_zpid/,2007,Unfinished,Asphalt,City,Gas,Forced air,"Dining room, Family room, Laundry room, Master bath, Office",,
9981,15184555,http://www.zillow.com/homedetails/382-Surrey-St-San-Francisco-CA-94131/15184555_zpid/,,,,Territorial,,Forced air,Dining room,,
9982,15181416,http://www.zillow.com/homedetails/153-Clipper-St-San-Francisco-CA-94114/15181416_zpid/,,,Other,,Gas,Other,Laundry room,Noe Valley,
9983,15132541,http://www.zillow.com/homedetails/2186-9th-Ave-San-Francisco-CA-94116/15132541_zpid/,,,,,,,,,
9984,15139523,http://www.zillow.com/homedetails/669-Hearst-Ave-San-Francisco-CA-94112/15139523_zpid/,,,,"City, Territorial",,,Dining room,,
9985,15137372,http://www.zillow.com/homedetails/40-Saint-Elmo-Way-San-Francisco-CA-94127/15137372_zpid/,,,Other,City,None,Other,,,
9986,15132825,http://www.zillow.com/homedetails/10-Marcela-Ave-San-Francisco-CA-94116/15132825_zpid/,,,,,,,,,
9987,15137498,http://www.zillow.com/homedetails/105-El-Verano-Way-San-Francisco-CA-94127/15137498_zpid/,,,Other,"Mountain, City",None,Other,"Pantry, Laundry room",,
9988,61325249,http://www.zillow.com/homedetails/238-Mangels-Ave-San-Francisco-CA-94131/61325249_zpid/,,,,,,,,,
9989,15132837,http://www.zillow.com/homedetails/159-Castenada-Ave-San-Francisco-CA-94116/15132837_zpid/,,,Other,,Gas,,"Sun room, Dining room",,
9990,15184055,http://www.zillow.com/homedetails/239-241-Randall-St-San-Francisco-CA-94131/15184055_zpid/,,,,,,,,,
9991,15132916,http://www.zillow.com/homedetails/210-San-Marcos-Ave-San-Francisco-CA-94116/15132916_zpid/,,,Other,,None,Other,Dining room,,
9992,79847556,http://www.zillow.com/homedetails/454-Joost-Ave-San-Francisco-CA-94127/79847556_zpid/,,,Composition,City,Electric,Heat pump,"Dining room, Family room, Laundry room, Master bath, Office, Workshop, Walk-in closet",,
9993,82786450,http://www.zillow.com/homedetails/471-Jersey-St-San-Francisco-CA-94114/82786450_zpid/,2012,Unfinished,,,,,"Breakfast nook, Family room, Master bath, Office, Pantry, Sun room",,
9994,15075379,http://www.zillow.com/homedetails/1825-1829-Laguna-St-San-Francisco-CA-94115/15075379_zpid/,,,,,,,,,
9995,15075390,http://www.zillow.com/homedetails/1988-Bush-St-San-Francisco-CA-94115/15075390_zpid/,,,,,,,,,
9996,15078075,http://www.zillow.com/homedetails/1334-Mcallister-St-San-Francisco-CA-94115/15078075_zpid/,,,,,,,,,
9997,15078101,http://www.zillow.com/homedetails/1503-Golden-Gate-Ave-San-Francisco-CA-94115/15078101_zpid/,2008,Unfinished,Other,,Gas,Forced air,"Family room, Walk-in closet, Dining room",,
9998,15078821,http://www.zillow.com/homedetails/505-509-Oak-St-San-Francisco-CA-94102/15078821_zpid/,,,,,,,,,
9999,15080121,http://www.zillow.com/homedetails/2596-Chestnut-St-San-Francisco-CA-94123/15080121_zpid/,2013,,,,,,,,
10000,15080276,http://www.zillow.com/homedetails/3023-Broderick-St-San-Francisco-CA-94123/15080276_zpid/,,,Asphalt,,,,,,
10001,15081334,http://www.zillow.com/homedetails/2947-Jackson-St-San-Francisco-CA-94115/15081334_zpid/,,,,City,,,"Breakfast nook, Dining room, Laundry room, Master bath, Pantry, Walk-in closet",,
10002,15081830,http://www.zillow.com/homedetails/3254-Clay-St-San-Francisco-CA-94115/15081830_zpid/,,,Other,,,"Forced air, Other",,,
10003,15081932,http://www.zillow.com/homedetails/3008-Clay-St-San-Francisco-CA-94115/15081932_zpid/,,,,,,,,,
10004,15082024,http://www.zillow.com/homedetails/2119-Scott-St-San-Francisco-CA-94115/15082024_zpid/,2000,Unfinished,Other,City,Electric,Forced air,"Breakfast nook, Dining room, Master bath, Office",,
10005,15083124,http://www.zillow.com/homedetails/2761-Pine-St-San-Francisco-CA-94115/15083124_zpid/,,,,,,,,,
10006,15083260,http://www.zillow.com/homedetails/2706-2710-Sutter-St-San-Francisco-CA-94115/15083260_zpid/,,Unfinished,,,,,"Dining room, Laundry room",,
10007,15083317,http://www.zillow.com/homedetails/115-Palm-Ave-San-Francisco-CA-94118/15083317_zpid/,,Partially finished,Composition,,,Forced air,"Dining room, Laundry room, Master bath, Walk-in closet",Jordan Park,
10008,15083667,http://www.zillow.com/homedetails/2536-2540-Post-St-San-Francisco-CA-94115/15083667_zpid/,,,,,,,,,
10009,15084746,http://www.zillow.com/homedetails/2830-Golden-Gate-Ave-San-Francisco-CA-94118/15084746_zpid/,,,,,Gas,Forced air,"Walk-in closet, Family room, Dining room",,
10010,15084879,http://www.zillow.com/homedetails/36-Kittredge-Ter-San-Francisco-CA-94118/15084879_zpid/,,None,Asphalt,City,Gas,Wall,,,
10011,15085272,http://www.zillow.com/homedetails/39-Paramount-Ter-San-Francisco-CA-94118/15085272_zpid/,,,,,,,,,
10012,15085402,http://www.zillow.com/homedetails/2519-Mcallister-St-San-Francisco-CA-94118/15085402_zpid/,,,Other,,None,Other,,,
10013,15091197,http://www.zillow.com/homedetails/227-14th-Ave-San-Francisco-CA-94118/15091197_zpid/,,Partially finished,,,,,,,
10014,15091212,http://www.zillow.com/homedetails/295-299-14TH-Ave-San-Francisco-CA-94118/15091212_zpid/,,,,,,,,,
10015,15091481,http://www.zillow.com/homedetails/238-240-5TH-Ave-San-Francisco-CA-94118/15091481_zpid/,,Partially finished,,,,,,,
10016,15091899,http://www.zillow.com/homedetails/1619-1621-Clement-St-San-Francisco-CA-94121/15091899_zpid/,,,,,,,,,
10017,15091975,http://www.zillow.com/homedetails/363-21st-Ave-San-Francisco-CA-94121/15091975_zpid/,,,,,,,,Central Richmond,
10018,15092455,http://www.zillow.com/homedetails/3535-Clement-St-San-Francisco-CA-94121/15092455_zpid/,,,,,Electric,,,Outer Richmond,
10019,15093388,http://www.zillow.com/homedetails/553-555-37TH-Ave-San-Francisco-CA-94121/15093388_zpid/,,,Other,"Water, Water",Gas,"Radiant, Wall","Dining room, Family room, Laundry room",Outer Richmond,
10020,15094107,http://www.zillow.com/homedetails/474-17th-Ave-San-Francisco-CA-94121/15094107_zpid/,,,Other,,,,"Sun room, Family room, Dining room",,
10021,15094711,http://www.zillow.com/homedetails/566-568-6TH-Ave-San-Francisco-CA-94118/15094711_zpid/,,,,,,,,,
10022,15094874,http://www.zillow.com/homedetails/830-Balboa-St-San-Francisco-CA-94118/15094874_zpid/,,,,,,,,,
10023,15095090,http://www.zillow.com/homedetails/535-15th-Ave-San-Francisco-CA-94118/15095090_zpid/,,,,,,,,,
10024,15095124,http://www.zillow.com/homedetails/534-16th-Ave-San-Francisco-CA-94118/15095124_zpid/,,Partially finished,Composition,City,Gas,Forced air,"Dining room, Family room, Master bath, Walk-in closet",Richmond,
10025,15095252,http://www.zillow.com/homedetails/586-19th-Ave-San-Francisco-CA-94121/15095252_zpid/,,,,,,,,,
10026,15095502,http://www.zillow.com/homedetails/3245-Anza-St-San-Francisco-CA-94121/15095502_zpid/,,,,,,,,,
10027,15095561,http://www.zillow.com/homedetails/2418-Balboa-St-San-Francisco-CA-94121/15095561_zpid/,,,Shake / Shingle,City,None,Other,"Dining room, Master bath",,
10028,15097168,http://www.zillow.com/homedetails/3350-Cabrillo-St-San-Francisco-CA-94121/15097168_zpid/,,,,,,,,,
10029,15097178,http://www.zillow.com/homedetails/760-35th-Ave-San-Francisco-CA-94121/15097178_zpid/,,,Composition,City,,,"Dining room, Office",,
10030,15063628,http://www.zillow.com/homedetails/2444-Leavenworth-St-San-Francisco-CA-94133/15063628_zpid/,2016,None,,Water,,,"Breakfast nook, Dining room, Family room, Laundry room, Pantry",,
10031,15098069,http://www.zillow.com/homedetails/630-15th-Ave-San-Francisco-CA-94118/15098069_zpid/,,Finished,,,,,,,
10032,15098307,http://www.zillow.com/homedetails/635-7th-Ave-San-Francisco-CA-94118/15098307_zpid/,,,,,,,Dining room,,
10033,15098639,http://www.zillow.com/homedetails/707-3rd-Ave-San-Francisco-CA-94118/15098639_zpid/,,,,,,,,,
10034,15098706,http://www.zillow.com/homedetails/720-5th-Ave-San-Francisco-CA-94118/15098706_zpid/,,,,,,,,,
10035,15098948,http://www.zillow.com/homedetails/700-702-11TH-Ave-San-Francisco-CA-94118/15098948_zpid/,,Partially finished,Composition,,Gas,Forced air,"Family room, Master bath",,
10036,15099343,http://www.zillow.com/homedetails/731-733-21ST-Ave-San-Francisco-CA-94121/15099343_zpid/,2010,Partially finished,,City,Gas,Radiant,Dining room,Central Richmond,
10037,15099478,http://www.zillow.com/homedetails/811-24th-Ave-San-Francisco-CA-94121/15099478_zpid/,,Unfinished,Composition,City,,,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Mud room, Office, Sun room, Walk-in closet",,
10038,15099832,http://www.zillow.com/homedetails/831-32nd-Ave-San-Francisco-CA-94121/15099832_zpid/,2015,Finished,,,,,"Office, Master bath, Family room, Dining room",,
10039,15099982,http://www.zillow.com/homedetails/883-35th-Ave-San-Francisco-CA-94121/15099982_zpid/,,,,,,,,,
10040,15101866,http://www.zillow.com/homedetails/2245-Lincoln-Way-San-Francisco-CA-94122/15101866_zpid/,2012,Finished,Composition,Park,,,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Pantry, Recreation room, Workshop, Sun room, Walk-in closet",,
10041,15101927,http://www.zillow.com/homedetails/1271-21st-Ave-San-Francisco-CA-94122/15101927_zpid/,,,,,,,,,
10042,15102698,http://www.zillow.com/homedetails/1310-10th-Ave-San-Francisco-CA-94122/15102698_zpid/,,Partially finished,,,Gas,Forced air,Dining room,,
10043,15106146,http://www.zillow.com/homedetails/1501-6th-Ave-San-Francisco-CA-94122/15106146_zpid/,,,,,,,,,
10044,15109901,http://www.zillow.com/homedetails/1656-9th-Ave-San-Francisco-CA-94122/15109901_zpid/,,,Other,,None,Other,Dining room,,
10045,15110823,http://www.zillow.com/homedetails/1727-29th-Ave-San-Francisco-CA-94122/15110823_zpid/,,,,,Gas,,Dining room,,
10046,15111139,http://www.zillow.com/homedetails/1714-24th-Ave-San-Francisco-CA-94122/15111139_zpid/,,,,,,,,,
10047,15111438,http://www.zillow.com/homedetails/1733-14th-Ave-San-Francisco-CA-94122/15111438_zpid/,,,,,,,,,
10048,15111446,http://www.zillow.com/homedetails/755-Noriega-St-San-Francisco-CA-94122/15111446_zpid/,,,Other,Water,,,"Family room, Laundry room, Dining room",,
10049,15111593,http://www.zillow.com/homedetails/1743-10th-Ave-San-Francisco-CA-94122/15111593_zpid/,,,,,,,,,
10050,15111635,http://www.zillow.com/homedetails/1727-9TH-Ave-San-Francisco-CA-94122/15111635_zpid/,,,,,,,,,
10051,15111637,http://www.zillow.com/homedetails/1743-9th-Ave-San-Francisco-CA-94122/15111637_zpid/,,,,,,,,,
10052,15111689,http://www.zillow.com/homedetails/1779-8th-Ave-San-Francisco-CA-94122/15111689_zpid/,,Unfinished,Other,"Mountain, Water",None,Other,"Office, Pantry, Laundry room",,
10053,15112045,http://www.zillow.com/homedetails/1879-14th-Ave-San-Francisco-CA-94122/15112045_zpid/,2014,Finished,Other,"City, Water",Gas,Other,"Master bath, Walk-in closet, Master bath, Pantry, Laundry room",,
10054,15114463,http://www.zillow.com/homedetails/1967-29th-Ave-San-Francisco-CA-94116/15114463_zpid/,,,,,,Forced air,"Dining room, Laundry room, Master bath, Walk-in closet",,
10055,15127170,http://www.zillow.com/homedetails/1554-Masonic-Ave-San-Francisco-CA-94117/15127170_zpid/,,Partially finished,,,Gas,Forced air,"Dining room, Family room",,
10056,15127273,http://www.zillow.com/homedetails/180-Lower-Ter-San-Francisco-CA-94114/15127273_zpid/,,Finished,,"City, Water",,,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Walk-in closet",,
10057,15127676,http://www.zillow.com/homedetails/142-Saturn-St-San-Francisco-CA-94114/15127676_zpid/,2013,Finished,Asphalt,City,Gas,Forced air,"Dining room, Master bath, Pantry, Recreation room, Walk-in closet",,
10058,15127719,http://www.zillow.com/homedetails/301-303-Upper-Ter-San-Francisco-CA-94117/15127719_zpid/,,,,,,,,,
10059,15127734,http://www.zillow.com/homedetails/211-Upper-Ter-San-Francisco-CA-94117/15127734_zpid/,,,,"City, Water",,,,,
10060,15127741,http://www.zillow.com/homedetails/53-Clifford-Ter-San-Francisco-CA-94117/15127741_zpid/,2008,,,City,Gas,Forced air,,,
10061,15127950,http://www.zillow.com/homedetails/1457-Willard-St-San-Francisco-CA-94117/15127950_zpid/,,,,,,,,,
10062,15128069,http://www.zillow.com/homedetails/27-Belmont-Ave-San-Francisco-CA-94117/15128069_zpid/,,,,,,Forced air,"Office, Master bath, Breakfast nook, Family room, Dining room",,
10063,15128224,http://www.zillow.com/homedetails/4093-17th-St-San-Francisco-CA-94114/15128224_zpid/,2008,,,,,Forced air,,,
10064,15128302,http://www.zillow.com/homedetails/132-Douglass-St-San-Francisco-CA-94114/15128302_zpid/,,,,,,,,,
10065,15128360,http://www.zillow.com/homedetails/59-Mars-St-San-Francisco-CA-94114/15128360_zpid/,,Unfinished,Composition,"City, Water",Gas,Forced air,"Dining room, Family room, Master bath, Walk-in closet",,
10066,15128413,http://www.zillow.com/homedetails/54-Uranus-Ter-San-Francisco-CA-94114/15128413_zpid/,,,,,,Forced air,"Walk-in closet, Office, Master bath, Family room, Laundry room, Dining room",,
10067,15128468,http://www.zillow.com/homedetails/3092-Market-St-San-Francisco-CA-94114/15128468_zpid/,,Unfinished,,"City, Mountain, Park",Gas,Heat pump,"Dining room, Family room, Laundry room, Master bath, Pantry, Sun room, Walk-in closet",,
10068,15128492,http://www.zillow.com/homedetails/143-Corbett-Ave-San-Francisco-CA-94114/15128492_zpid/,,,,,,,,,
10069,15128683,http://www.zillow.com/homedetails/1291-Stanyan-St-San-Francisco-CA-94117/15128683_zpid/,,,,,,,,,
10070,15129357,http://www.zillow.com/homedetails/284-Collingwood-St-San-Francisco-CA-94114/15129357_zpid/,2010,,Other,City,Gas,,"Dining room, Master bath, Office, Sun room",,
10071,15129414,http://www.zillow.com/homedetails/212-214-Eureka-St-San-Francisco-CA-94114/15129414_zpid/,,,Other,City,Gas,,Dining room,,
10072,15129700,http://www.zillow.com/homedetails/136-Mountain-Spring-Ave-San-Francisco-CA-94114/15129700_zpid/,,,,,,,,,
10073,15129798,http://www.zillow.com/homedetails/3369-Market-St-San-Francisco-CA-94114/15129798_zpid/,1999,None,Composition,"City, Water, Park",Gas,,"Dining room, Master bath, Walk-in closet",,
10074,15129847,http://www.zillow.com/homedetails/23-25-Grand-View-Ter-San-Francisco-CA-94114/15129847_zpid/,,,,,,,,,
10075,15130314,http://www.zillow.com/homedetails/340-Eureka-St-San-Francisco-CA-94114/15130314_zpid/,,,,,,,,,
10076,15130756,http://www.zillow.com/homedetails/428-Collingwood-St-San-Francisco-CA-94114/15130756_zpid/,,,Other,City,Gas,Other,Family room,,
10077,15130894,http://www.zillow.com/homedetails/551-Eureka-St-San-Francisco-CA-94114/15130894_zpid/,,,,,,,,,
10078,15146701,http://www.zillow.com/homedetails/3333-3337-22ND-St-San-Francisco-CA-94110/15146701_zpid/,,,,,,,,,
10079,15146704,http://www.zillow.com/homedetails/62-64-San-Jose-Ave-San-Francisco-CA-94110/15146704_zpid/,,,,,,,,,
10080,15146807,http://www.zillow.com/homedetails/915-919-Treat-Ave-San-Francisco-CA-94110/15146807_zpid/,,,,,,,,,
10081,15146890,http://www.zillow.com/homedetails/926-Shotwell-St-San-Francisco-CA-94110/15146890_zpid/,,,,,,,,,
10082,15147123,http://www.zillow.com/homedetails/3819-3821-23RD-St-San-Francisco-CA-94114/15147123_zpid/,,,,,,,,,
10083,15147274,http://www.zillow.com/homedetails/1231-Castro-St-San-Francisco-CA-94114/15147274_zpid/,,,,,,,,,
10084,15147285,http://www.zillow.com/homedetails/533-Elizabeth-St-San-Francisco-CA-94114/15147285_zpid/,,Unfinished,Other,,,,,,
10085,15147451,http://www.zillow.com/homedetails/151-153-Russ-St-San-Francisco-CA-94103/15147451_zpid/,2008,Partially finished,Composition,City,Gas,Forced air,"Breakfast nook, Dining room, Family room, Laundry room, Library, Office, Pantry",,
10086,15147942,http://www.zillow.com/homedetails/275-Shipley-St-San-Francisco-CA-94107/15147942_zpid/,,,,,,,,,
10087,15148835,http://www.zillow.com/homedetails/408-410-Utah-St-San-Francisco-CA-94110/15148835_zpid/,,,,,,,,,
10088,15149083,http://www.zillow.com/homedetails/507-Rhode-Island-St-San-Francisco-CA-94107/15149083_zpid/,,,,Water,,,,,
10089,15149454,http://www.zillow.com/homedetails/362-364-Connecticut-St-San-Francisco-CA-94107/15149454_zpid/,,Finished,Shake / Shingle,City,,,Family room,,
10090,15150497,http://www.zillow.com/homedetails/969-De-Haro-St-San-Francisco-CA-94107/15150497_zpid/,2011,,,City,Electric,Forced air,"Dining room, Family room, Master bath, Office, Walk-in closet",Potrero Hill,SFUSD
10091,15151414,http://www.zillow.com/homedetails/1088-Rhode-Island-St-San-Francisco-CA-94107/15151414_zpid/,,,,,,,,,
10092,15151606,http://www.zillow.com/homedetails/940-Wisconsin-St-San-Francisco-CA-94107/15151606_zpid/,,Unfinished,,City,Gas,Wall,,,
10093,15152284,http://www.zillow.com/homedetails/1330-1332-Rhode-Island-St-San-Francisco-CA-94107/15152284_zpid/,,,,,,Forced air,Breakfast nook,,
10094,15180057,http://www.zillow.com/homedetails/437-Hoffman-Ave-San-Francisco-CA-94114/15180057_zpid/,,,Asphalt,"City, Mountain, Territorial, Water",Gas,Wall,"Dining room, Pantry",,
10095,15180168,http://www.zillow.com/homedetails/4171-24th-St-San-Francisco-CA-94114/15180168_zpid/,,,,,,,,,
10096,15180203,http://www.zillow.com/homedetails/222-224-Jersey-St-San-Francisco-CA-94114/15180203_zpid/,,,,,,,,,
10097,15180327,http://www.zillow.com/homedetails/200-San-Jose-Ave-San-Francisco-CA-94110/15180327_zpid/,,,,,,,,,
10098,15180344,http://www.zillow.com/homedetails/1261-Guerrero-St-San-Francisco-CA-94110/15180344_zpid/,,,,,,,,,
10099,15180823,http://www.zillow.com/homedetails/3826-3828-25TH-St-San-Francisco-CA-94114/15180823_zpid/,,,,,,,,,
10100,15085630,http://www.zillow.com/homedetails/650-652-Broderick-St-San-Francisco-CA-94117/15085630_zpid/,,,,,,,,,
10101,15146712,http://www.zillow.com/homedetails/3532-23rd-St-San-Francisco-CA-94110/15146712_zpid/,,,,,,,Dining room,,
10102,15146666,http://www.zillow.com/homedetails/979-Dolores-St-San-Francisco-CA-94110/15146666_zpid/,1986,,Shake / Shingle,,Gas,Forced air,Dining room,,
10103,15129420,http://www.zillow.com/homedetails/246-Eureka-St-San-Francisco-CA-94114/15129420_zpid/,,,,City,,Forced air,Dining room,,
10104,15131652,http://www.zillow.com/homedetails/4109-23rd-St-San-Francisco-CA-94114/15131652_zpid/,,,,,,Forced air,"Sun room, Family room, Dining room",,
10105,15064444,http://www.zillow.com/homedetails/2130-2134-Mason-St-San-Francisco-CA-94133/15064444_zpid/,,,,,,,,,
10106,15082108,http://www.zillow.com/homedetails/3016-Sacramento-St-San-Francisco-CA-94115/15082108_zpid/,,,,,,Forced air,Dining room,,
10107,15078100,http://www.zillow.com/homedetails/1513-Golden-Gate-Ave-San-Francisco-CA-94115/15078100_zpid/,,,,,,Forced air,Dining room,,
10108,15075285,http://www.zillow.com/homedetails/2256-2258-Bush-St-San-Francisco-CA-94115/15075285_zpid/,,,Other,,,,,,
10109,15180287,http://www.zillow.com/homedetails/322-324-Fair-Oaks-St-San-Francisco-CA-94110/15180287_zpid/,,,,City,,,,,
10110,15065223,http://www.zillow.com/homedetails/1741A-Stockton-St-San-Francisco-CA-94133/15065223_zpid/,,,,,,,,,
10111,52273855,http://www.zillow.com/homedetails/219-Brannan-St-UNIT-9D-San-Francisco-CA-94107/52273855_zpid/,,,,,,,,,
10112,52410320,http://www.zillow.com/homedetails/219-Brannan-St-UNIT-18A-San-Francisco-CA-94107/52410320_zpid/,,,,,,,,South Beach,
10113,52410321,http://www.zillow.com/homedetails/219-Brannan-St-UNIT-18K-San-Francisco-CA-94107/52410321_zpid/,,,,,,,,South Beach,
10114,53153227,http://www.zillow.com/homedetails/661-Waller-St-San-Francisco-CA-94117/53153227_zpid/,,,,,,,,,
10115,15126840,http://www.zillow.com/homedetails/204-Roosevelt-Way-San-Francisco-CA-94114/15126840_zpid/,,,Other,"City, Water",,,"Family room, Dining room",,
10116,58321296,http://www.zillow.com/homedetails/229-Brannan-St-UNIT-9J-San-Francisco-CA-94107/58321296_zpid/,,,Other,City,None,Forced air,Dining room,,
10117,15128221,http://www.zillow.com/homedetails/4075-17th-St-San-Francisco-CA-94114/15128221_zpid/,,,Other,City,Gas,,Dining room,,
10118,59700067,http://www.zillow.com/homedetails/147-Cervantes-Blvd-San-Francisco-CA-94123/59700067_zpid/,,,,,,,,,
10119,59700165,http://www.zillow.com/homedetails/73-Potomac-St-San-Francisco-CA-94117/59700165_zpid/,2008,Partially finished,Composition,City,Gas,Forced air,"Laundry room, Master bath",Dubose Park,
10120,59700180,http://www.zillow.com/homedetails/3316-California-St-APT-3-San-Francisco-CA-94118/59700180_zpid/,,,,,,Forced air,Dining room,Presidio Heights,
10121,59700165,http://www.zillow.com/homedetails/73-Potomac-St-San-Francisco-CA-94117/59700165_zpid/,2008,Partially finished,Composition,City,Gas,Forced air,"Laundry room, Master bath",Dubose Park,
10122,59700180,http://www.zillow.com/homedetails/3316-California-St-APT-3-San-Francisco-CA-94118/59700180_zpid/,,,,,,Forced air,Dining room,Presidio Heights,
10123,59700253,http://www.zillow.com/homedetails/1497-Masonic-Ave-San-Francisco-CA-94117/59700253_zpid/,,,,,,,,,
10124,59700546,http://www.zillow.com/homedetails/229-Brannan-St-UNIT-8D-San-Francisco-CA-94107/59700546_zpid/,,,,Water,,,Dining room,,
10125,59700549,http://www.zillow.com/homedetails/229-Brannan-St-UNIT-8J-San-Francisco-CA-94107/59700549_zpid/,,,,City,Gas,Forced air,,SOUTH BEACH,
10126,59779139,http://www.zillow.com/homedetails/2020-Stockton-St-San-Francisco-CA-94133/59779139_zpid/,,,,"City, Water",,Forced air,Dining room,,
10127,59779238,http://www.zillow.com/homedetails/1925-Jackson-St-San-Francisco-CA-94109/59779238_zpid/,,,,,,,,,
10128,59779288,http://www.zillow.com/homedetails/3553-Divisadero-St-San-Francisco-CA-94123/59779288_zpid/,,,,,,Forced air,Dining room,,
10129,59919287,http://www.zillow.com/homedetails/239-Brannan-St-UNIT-16J-San-Francisco-CA-94107/59919287_zpid/,,,,,,,,,
10130,61287336,http://www.zillow.com/homedetails/2458-Polk-St-APT-1-San-Francisco-CA-94109/61287336_zpid/,,,Asphalt,"City, Park, Water",Gas,Forced air,,,
10131,61288474,http://www.zillow.com/homedetails/239-Brannan-St-UNIT-18E-San-Francisco-CA-94107/61288474_zpid/,,,,"City, Water",,Forced air,Dining room,South Beach,
10132,82785613,http://www.zillow.com/homedetails/2722-Sutter-St-San-Francisco-CA-94115/82785613_zpid/,,,,,Gas,Forced air,Dining room,,
10133,15085630,http://www.zillow.com/homedetails/650-652-Broderick-St-San-Francisco-CA-94117/15085630_zpid/,,,,,,,,,
10134,63196895,http://www.zillow.com/homedetails/1626-Grove-St-San-Francisco-CA-94117/63196895_zpid/,,,,,,Forced air,Dining room,,
10135,63197166,http://www.zillow.com/homedetails/303-Guerrero-St-San-Francisco-CA-94103/63197166_zpid/,,,,"City, Territorial",,,Dining room,Mission Dolores,
10136,63197337,http://www.zillow.com/homedetails/765-Market-St-APT-29E-San-Francisco-CA-94103/63197337_zpid/,,,,"Water, City",Electric,Forced air,,,
10137,64971431,http://www.zillow.com/homedetails/527-Broderick-St-San-Francisco-CA-94117/64971431_zpid/,,,,,,,,,
10138,64972930,http://www.zillow.com/homedetails/1100-Dolores-St-San-Francisco-CA-94110/64972930_zpid/,,,,City,Gas,Forced air,,,
10139,67447717,http://www.zillow.com/homedetails/475-Arkansas-St-San-Francisco-CA-94107/67447717_zpid/,,,,,,,,,
10140,15065765,http://www.zillow.com/homedetails/304-Green-St-San-Francisco-CA-94133/15065765_zpid/,,,,,,,,,
10141,15066119,http://www.zillow.com/homedetails/1238-Green-St-San-Francisco-CA-94109/15066119_zpid/,,,,,,,,,
10142,79847287,http://www.zillow.com/homedetails/2715-Pine-St-San-Francisco-CA-94115/79847287_zpid/,,None,,,,,Dining room,,
10143,79847725,http://www.zillow.com/homedetails/555-4th-St-UNIT-813-San-Francisco-CA-94107/79847725_zpid/,,,,,,,,South Of Market,
10144,15066191,http://www.zillow.com/homedetails/1810-1812-Hyde-St-San-Francisco-CA-94109/15066191_zpid/,,,Other,City,,Other,,,
10145,80732769,http://www.zillow.com/homedetails/236-Ritch-St-San-Francisco-CA-94107/80732769_zpid/,,None,,,Gas,Forced air,"Office, Recreation room, Walk-in closet, Office, Master bath, Family room, Dining room",,
10146,80738391,http://www.zillow.com/homedetails/1200-California-St-UNIT-4D-San-Francisco-CA-94109/80738391_zpid/,,,,,,,,,
10147,80739064,http://www.zillow.com/homedetails/650-Delancey-St-APT-309-San-Francisco-CA-94107/80739064_zpid/,2011,,,,,,,,
10148,80739617,http://www.zillow.com/homedetails/1-Bluxome-St-APT-310-San-Francisco-CA-94107/80739617_zpid/,,,,,,,,,SOMA
10149,80741760,http://www.zillow.com/homedetails/88-King-St-UNIT-1322-San-Francisco-CA-94107/80741760_zpid/,,,,,,,,,
10150,80743041,http://www.zillow.com/homedetails/650-Delancey-St-APT-216-San-Francisco-CA-94107/80743041_zpid/,,,,,,Forced air,Dining room,,
