"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","property.size","home_type","tax_year","tax_value","home_size","zipcode","list","url"
29836904,40.894165,-73.852075,1955,NA,NA,2015-05-15,360000,1844,"SingleFamily",2015,348000,1116,10466,NA,NA
32228292,40.57091,-73.85464,1960,3.5,3,2014-10-22,1500000,4400,"SingleFamily",2015,233000,3000,11694,NA,NA
32216903,40.661784,-73.835219,1920,NA,NA,2013-12-16,475000,2600,"Duplex",2015,415000,1396,11414,NA,NA
121723840,40.731956,-73.857193,1945,3,2,NA,NA,NA,"Condominium",2015,187091,1220,11374,"$850,000","http://www.zillow.com/homes/for_sale/121723840_zpid"
29838243,40.896435,-73.853455,1965,2,3,2014-02-19,350000,1800,"MultiFamily2To4",2015,345000,1800,10466,NA,NA
2133456465,40.610805,-74.093002,1987,1,1,NA,NA,NA,"Condominium",NA,NA,727,10304,"$295,000","http://www.zillow.com/homes/for_sale/2133456465_zpid"
29816551,40.849835,-73.8352,1940,NA,NA,2014-02-13,580000,2375,"Duplex",2015,493000,2612,10461,NA,NA
32181654,40.679405,-73.80323,1920,2,4,2015-04-02,395000,2280,"SingleFamily",2015,422000,1823,11436,NA,NA
32140488,40.70033,-73.78635,1930,NA,NA,2014-12-24,440000,4000,"SingleFamily",2015,407000,1332,11433,NA,NA
32128862,40.68411,-73.81979,1920,NA,NA,2015-02-06,385000,2150,"Duplex",2015,526000,2209,11419,NA,NA
55503223,40.787078,-73.953079,1924,3,3,2015-09-30,2415000,NA,"Condominium",2014,412967,1557,10128,NA,NA
63873548,40.792877,-73.964828,1961,1,0,2014-04-24,752700,87120,"Condominium",2014,51296,579,10025,NA,NA
32006775,40.713254,-73.912334,1987,2,3,2009-09-17,249000,8829,"Condominium",2015,279571,1142,11385,"$529,000","http://www.zillow.com/homes/for_sale/32006775_zpid"
2098829392,40.7054,-73.7486,NA,2,3,NA,NA,NA,"MultiFamily2To4",NA,NA,NA,11418,"$3,100/mo","http://www.zillow.com/homes/for_sale/2098829392_zpid"
2108270041,40.5794,-73.984,1930,5,7,NA,NA,2000,"MultiFamily2To4",NA,NA,3876,11224,"$1,098,000","http://www.zillow.com/homes/for_sale/2108270041_zpid"
30735627,40.598079,-73.97649,1910,2.5,3,2013-10-28,582000,2000,"SingleFamily",2015,604000,1120,11223,NA,NA
30681852,40.620875,-73.993665,1940,3,5,2016-04-05,883000,1800,"MultiFamily2To4",2015,776000,1968,11204,NA,NA
29833784,40.88924,-73.847505,1905,3,5,2007-06-08,625000,5471,"MultiFamily2To4",2015,492000,2060,10466,"$639,000","http://www.zillow.com/homes/for_sale/29833784_zpid"
82236991,40.779663,-73.956733,NA,2,3,2014-02-04,1860000,NA,"Cooperative",NA,NA,1700,10028,NA,NA
31172525,40.72507,-73.69252,1951,1,3,2014-08-28,500100,4300,"SingleFamily",2015,282800,907,11040,NA,NA
31522332,40.780004,-73.982711,1926,NA,NA,2013-08-06,1510000,NA,"Condominium",2015,319566,1062,10023,NA,NA
29809815,40.840784,-73.854371,NA,1,2,2014-04-21,100000,NA,"Condominium",2015,52793,802,10462,NA,NA
32300943,40.631515,-74.1656,1990,2.5,5,2015-12-23,145002,2000,"SingleFamily",2015,245000,2128,10303,NA,NA
32356757,40.546504,-74.172505,1980,3,3,2013-05-15,650000,4000,"MultiFamily2To4",2015,616000,2664,10312,NA,NA
83050788,40.745731,-73.941757,1920,2,1,2014-08-07,1275000,NA,"Condominium",2015,114546,1350,11101,NA,NA
2099480385,40.7709,-73.9648,1930,4,2,NA,NA,NA,"Cooperative",NA,NA,NA,10021,"$3,995,000","http://www.zillow.com/homes/for_sale/2099480385_zpid"
89028592,40.722048,-73.804704,1960,1,0,2014-10-10,138000,NA,"Cooperative",NA,NA,NA,11366,NA,NA
80004683,40.819736,-73.952507,2006,1,1,2006-11-24,385320,NA,"Condominium",2014,80736,642,10031,"$499,000","http://www.zillow.com/homes/for_sale/80004683_zpid"
2098869258,40.717717,-73.768158,NA,3,3,NA,NA,4000,"SingleFamily",NA,NA,NA,11423,"$599,999","http://www.zillow.com/homes/for_sale/2098869258_zpid"
30742779,40.603485,-73.9389,1915,1.5,3,2014-01-23,570000,2600,"SingleFamily",2015,440000,1256,11229,NA,NA
32126489,40.68026,-73.831415,1915,2,5,2013-09-20,495000,2600,"MultiFamily2To4",2015,436000,1440,11419,NA,NA
30634927,40.667294,-73.89301,2004,2,4,2014-09-24,525000,2000,"MultiFamily2To4",2015,429000,3114,11207,NA,NA
72651096,40.727494,-73.816614,1955,1,0,2014-07-10,112000,NA,"Cooperative",NA,NA,NA,11367,NA,NA
32332611,40.575435,-74.096395,1925,NA,NA,2013-10-23,55000,1600,"SingleFamily",2015,170000,456,10306,NA,NA
30707751,40.61791,-74.008569,1920,NA,NA,2013-09-16,670500,2667,"Duplex",2015,717000,1848,11228,NA,NA
2100687424,40.6912,-73.78037,NA,2,3,NA,NA,1954,"SingleFamily",NA,NA,NA,11434,"$345,000","http://www.zillow.com/homes/for_sale/2100687424_zpid"
88061577,40.711914,-73.826614,1960,1,2,2016-03-25,286995,NA,"Cooperative",NA,NA,1100,11415,NA,NA
2098949402,40.66688,-73.752135,NA,2,3,NA,NA,NA,"SingleFamily",NA,NA,NA,11413,"$479,000","http://www.zillow.com/homes/for_sale/2098949402_zpid"
2100109024,40.704689,-73.83255,1922,1,1,NA,NA,NA,"Cooperative",NA,NA,NA,11415,"$129,900","http://www.zillow.com/homes/for_sale/2100109024_zpid"
29834725,40.888345,-73.845755,1955,NA,6,2015-03-09,220000,2409,"MultiFamily2To4",2015,396000,1952,10466,NA,NA
30790797,40.576265,-73.952045,1925,4,3,2006-07-21,50000,4000,"SingleFamily",2015,1683000,4592,11235,"$2,480,000","http://www.zillow.com/homes/for_sale/30790797_zpid"
2099874555,40.7648,-73.966,1962,3,3,NA,NA,NA,"Cooperative",NA,NA,NA,10065,"$1,850,000","http://www.zillow.com/homes/for_sale/2099874555_zpid"
2101698691,40.84037,-73.88776,NA,2,3,NA,NA,NA,"SingleFamily",NA,NA,NA,10460,NA,NA
31111687,40.749977,-73.658381,1952,4.5,4,2001-12-28,365000,8400,"SingleFamily",2015,411200,3600,11040,"$1,149,000","http://www.zillow.com/homes/for_sale/31111687_zpid"
31527596,40.7593,-73.976372,1973,2,1,2014-07-16,2370000,38793,"Condominium",2014,385118,1238,10022,NA,NA
32029140,40.78798,-73.79881,1930,4,4,2014-07-25,930000,6050,"SingleFamily",2015,922000,3000,11357,NA,NA
2099647947,40.6963,-73.9424,NA,8,11,NA,NA,NA,"Miscellaneous",NA,NA,NA,11206,"$1,850,000","http://www.zillow.com/homes/for_sale/2099647947_zpid"
31935396,40.743377,-73.924812,1922,1,1,NA,NA,30000,"Cooperative",2015,6835000,750,11104,NA,NA
30620202,40.728985,-73.954255,1931,NA,NA,2014-01-28,4100000,3000,"SingleFamily",2007,1520000,13238,11222,NA,NA
31552581,40.818995,-73.94619,1920,NA,0,2010-01-25,1436000,1530,"MultiFamily2To4",2014,440000,4611,10030,"$2,450,000","http://www.zillow.com/homes/for_sale/31552581_zpid"
32341899,40.561237,-74.154405,1945,2,3,2013-07-29,435000,5000,"SingleFamily",2015,427000,1216,10308,NA,NA
2099123215,40.70893,-73.74559,1930,3,4,2015-02-17,440000,3800,"SingleFamily",NA,NA,1793,11429,NA,NA
119918899,40.7435,-73.7076,NA,NA,NA,2013-10-16,255000,NA,"Cooperative",NA,NA,NA,11004,NA,NA
72656865,40.645897,-73.962105,1940,1,1,2014-03-11,269000,NA,"Cooperative",NA,NA,NA,11226,NA,NA
30782818,40.617375,-73.904345,1930,2.5,3,1994-02-09,325000,4000,"SingleFamily",2015,637000,2574,11234,"$1,100,000","http://www.zillow.com/homes/for_sale/30782818_zpid"
32159550,40.697945,-73.75293,1935,2,3,2014-03-24,335000,2000,"SingleFamily",2015,360000,1280,11412,NA,NA
2099108439,40.7504,-73.8925,1940,1,1,NA,NA,NA,"Cooperative",NA,NA,762,11372,"$374,000","http://www.zillow.com/homes/for_sale/2099108439_zpid"
30735404,40.597995,-73.97899,1925,NA,NA,2013-10-25,669000,1132,"Duplex",2015,582000,1596,11223,NA,NA
31549271,40.794124,-73.963516,1961,1,1,2014-05-09,890000,NA,"Condominium",2014,83672,949,10025,NA,NA
32023894,40.782435,-73.842555,1915,NA,NA,2013-09-05,585000,2500,"Duplex",2015,623000,3120,11356,NA,NA
32172491,40.681259,-73.813985,1920,NA,NA,2015-07-08,425000,2500,"SingleFamily",2015,361000,1088,11420,NA,NA
32198071,40.687505,-73.73531,1945,NA,NA,2014-03-18,200000,5000,"SingleFamily",2015,448000,1205,11411,NA,NA
32057214,40.786559,-73.77656,1975,2,3,2014-12-27,1060000,3200,"Apartment",2015,1035000,3275,11360,NA,NA
69524529,40.780382,-73.987391,NA,NA,NA,2013-12-11,873000,NA,"SingleFamily",2007,1395,NA,10069,NA,NA
30691357,40.63917,-74.0281,1925,2,3,2002-05-29,305000,2000,"Townhouse",2015,640000,1155,11220,"$780,000","http://www.zillow.com/homes/for_sale/30691357_zpid"
31498175,40.72885,-73.99336,1925,4,4,2012-09-06,2300000,3425,"Condominium",2015,8983000,1800,10003,"$9,195,000","http://www.zillow.com/homes/for_sale/31498175_zpid"
72512091,40.726665,-74.003898,1966,2,2,2015-09-04,2085500,1650,"Cooperative",NA,NA,1650,10014,NA,NA
124398409,40.853546,-73.937034,NA,NA,NA,2015-09-16,220000,NA,"Cooperative",NA,NA,NA,10033,NA,NA
32119871,40.699709,-73.82673,1915,1.5,3,2014-11-14,267500,1350,"SingleFamily",2015,334000,1350,11418,NA,NA
32367056,40.523375,-74.180915,1981,2,4,2013-01-10,810000,15000,"SingleFamily",2015,849000,3200,10312,"$1,175,000","http://www.zillow.com/homes/for_sale/32367056_zpid"
32287565,40.617375,-74.08406,1901,1,1,2015-02-20,275000,4000,"MultiFamily2To4",2015,282000,1841,10304,NA,NA
2099210720,40.6726,-73.81105,NA,2,6,NA,NA,4000,"Miscellaneous",NA,NA,NA,11420,"$929,000","http://www.zillow.com/homes/for_sale/2099210720_zpid"
32227164,40.574545,-73.84749,1987,NA,NA,2013-05-02,499990,2033,"Duplex",2015,598000,2651,11694,NA,NA
32095773,40.767455,-73.731455,1925,3,4,2015-12-11,1475000,19998,"VacantResidentialLand",2015,1020000,3384,11362,NA,NA
124765784,40.5883,-73.7979,NA,NA,NA,2016-02-24,941881,3542,"Duplex",2015,266000,3084,11692,NA,NA
62646314,40.684774,-74.001813,2000,1,2,2014-10-02,694000,NA,"Condominium",2015,141940,793,11231,NA,NA
30793692,40.59032,-73.92671,1920,1,3,NA,NA,1785,"SingleFamily",2015,342000,1456,11229,"$539,000","http://www.zillow.com/homes/for_sale/30793692_zpid"
79724213,40.692546,-73.965202,1958,1,0,2015-08-04,255000,NA,"Cooperative",NA,NA,NA,11205,NA,NA
30697905,40.62466,-74.02277,1920,1,2,2015-02-18,840000,2300,"MultiFamily2To4",2015,873000,1998,11209,NA,NA
32222879,40.601055,-73.761705,2006,2.5,5,2014-02-25,25000,1484,"MultiFamily2To4",2015,473000,1484,11691,NA,NA
30577088,40.645785,-74.0125,1901,NA,NA,2015-08-10,350000,2003,"Duplex",2015,860000,2592,11220,NA,NA
2098895098,40.60332,-73.95773,NA,1,1,NA,NA,NA,"Cooperative",NA,NA,NA,11229,"$269,000","http://www.zillow.com/homes/for_sale/2098895098_zpid"
32342566,40.553334,-74.145745,1925,1,2,2015-07-24,405000,4791,"SingleFamily",2015,371000,1560,10308,NA,NA
29781076,40.82415,-73.887395,1930,1,1,2015-09-11,180000,2482,"Apartment",2015,352000,600,10459,NA,NA
32101661,40.72713,-73.717919,1925,1,2,2015-04-08,585000,3000,"Apartment",2015,556000,1200,11426,NA,NA
32276588,40.630348,-74.120983,1920,1,3,2014-06-09,340000,2650,"SingleFamily",2015,312000,1352,10310,NA,NA
95064333,40.71851,-73.860742,1950,1,2,2010-10-15,188000,NA,"Cooperative",NA,NA,850,11374,"$280,000","http://www.zillow.com/homes/for_sale/95064333_zpid"
72533059,40.775997,-73.948799,1959,1,1,2015-08-31,555000,NA,"Condominium",NA,NA,700,10028,NA,NA
122062824,40.815361,-73.938492,1940,NA,NA,2014-03-06,223607,9900,"Condominium",2014,69887,500,10037,NA,NA
32376946,40.51311,-74.249,1931,NA,NA,2015-10-09,625000,5300,"Quadruplex",2015,620000,4900,10307,NA,NA
32172583,40.681905,-73.812275,1920,2.5,NA,2015-01-13,350000,2520,"SingleFamily",2015,363000,1264,11420,NA,NA
31992673,40.72772,-73.873885,1940,NA,NA,2013-08-26,565000,1650,"SingleFamily",2015,692000,1870,11379,NA,NA
32084687,40.74891,-73.77055,1950,NA,NA,2013-09-26,425000,2100,"SingleFamily",2015,5e+05,1260,11364,NA,NA
31101000,40.737838,-73.688835,1943,4,3,2015-12-28,764919,4098,"SingleFamily",2015,329400,2250,11040,NA,NA
31987572,40.71939,-73.90428,1920,3,6,2015-05-26,930000,3062,"MultiFamily2To4",2015,753000,3060,11378,NA,NA
83178244,40.839607,-73.923505,2007,NA,0,2015-12-29,285000,2265,"MultiFamily2To4",2015,488000,3255,10452,NA,NA
32047400,40.757655,-73.79709,1940,2.5,5,2015-04-27,725000,4000,"SingleFamily",2015,668000,1328,11358,NA,NA
32021938,40.787,-73.843955,1920,2,4,2015-09-14,765000,2525,"SingleFamily",2015,577000,1000,11356,NA,NA
2108861988,40.7284,-73.8509,1964,1,1,NA,NA,NA,"Cooperative",NA,NA,NA,11375,"$415,000","http://www.zillow.com/homes/for_sale/2108861988_zpid"
2099716201,40.580963,-73.850166,NA,1,2,NA,NA,NA,"SingleFamily",NA,NA,3000,11694,"$625,000","http://www.zillow.com/homes/for_sale/2099716201_zpid"
72538097,40.747867,-74.001197,1910,1.5,1,2004-08-27,325000,NA,"Cooperative",NA,NA,600,10001,"$735,500","http://www.zillow.com/homes/for_sale/72538097_zpid"
32368310,40.52068,-74.206144,1910,3,3,2013-08-23,485000,8149,"SingleFamily",2015,649000,1216,10309,NA,NA
2099416015,40.68658,-73.92042,1992,4,5,NA,NA,2025,"MultiFamily2To4",NA,NA,2865,11221,"$999,000","http://www.zillow.com/homes/for_sale/2099416015_zpid"
79487370,40.729398,-73.847857,1953,1,1,2015-05-29,207500,NA,"Cooperative",NA,NA,750,11375,NA,NA
80276760,40.854157,-73.938252,1937,1,1,2013-11-12,395000,NA,"Cooperative",NA,NA,NA,10033,NA,NA
32114113,40.675705,-73.859295,1935,2,3,2013-10-08,308500,18,"SingleFamily",2015,389000,1448,11417,NA,NA
29794983,40.82962,-73.866345,1920,3,5,2014-11-18,425000,2650,"SingleFamily",2015,4e+05,1575,10472,NA,NA
32163594,40.704865,-73.732555,1945,3,3,2014-11-06,440100,4000,"MultiFamily2To4",2015,361000,1161,11429,NA,NA
2100888018,40.7705,-73.967,1962,3,2,NA,NA,NA,"Cooperative",NA,NA,2000,10021,"$3,900,000","http://www.zillow.com/homes/for_sale/2100888018_zpid"
72527837,40.765646,-73.964776,1968,1.5,1,2013-10-21,880000,NA,"Cooperative",NA,NA,NA,10065,NA,NA
72639363,40.856285,-73.934799,1963,1,1,2015-09-10,300000,NA,"Cooperative",NA,NA,NA,10040,NA,NA
32034151,40.770624,-73.81281,1906,1,4,2013-12-06,795000,4440,"SingleFamily",2015,402000,2111,11354,NA,NA
2098865030,40.673235,-73.775238,1928,4,6,NA,NA,4604,"MultiFamily2To4",NA,NA,NA,11434,"$639,000","http://www.zillow.com/homes/for_sale/2098865030_zpid"
29852896,40.896555,-73.9014,1920,4,4,1993-09-17,750000,22029,"Condominium",2015,1406000,3243,10471,"$1,995,000","http://www.zillow.com/homes/for_sale/29852896_zpid"
2098832705,40.648,-73.96151,1935,1,0,2013-06-17,690000,1210,"MultiFamily5Plus",2015,773000,850,11226,NA,NA
29826559,40.877285,-73.862975,1955,NA,0,2015-07-06,490000,1807,"MultiFamily2To4",2015,438000,3440,10467,NA,NA
123536451,40.853141,-73.939048,NA,NA,NA,2015-04-24,274900,NA,"Cooperative",NA,NA,NA,10033,NA,NA
2099093140,40.7332,-73.9964,1926,1,0,NA,NA,NA,"Cooperative",NA,NA,371,10011,"$437,500","http://www.zillow.com/homes/for_sale/2099093140_zpid"
31976232,40.746415,-73.855445,1965,2,7,2009-09-10,470000,1799,"MultiFamily2To4",2015,650000,2079,11368,"$925,000","http://www.zillow.com/homes/for_sale/31976232_zpid"
32272254,40.643696,-74.108111,1925,2,3,2015-12-21,535000,4791,"SingleFamily",2015,517000,2604,10310,NA,NA
119913663,40.796401,-73.946853,NA,NA,NA,2013-04-29,412353,NA,"Cooperative",NA,NA,NA,10029,NA,NA
119915798,40.796401,-73.946853,NA,NA,NA,2013-06-04,38691,NA,"Cooperative",NA,NA,NA,10029,NA,NA
2100134765,40.878074,-73.916862,1965,2,2,NA,NA,NA,"Cooperative",NA,NA,1200,10463,"$299,000","http://www.zillow.com/homes/for_sale/2100134765_zpid"
31551790,40.807159,-73.94748,1910,8,8,2013-07-10,1315000,1500,"MultiFamily2To4",2015,233000,2250,10027,NA,NA
30631492,40.666935,-73.921435,1930,5,7,2015-12-08,590000,2800,"MultiFamily2To4",2015,519000,2160,11212,NA,NA
32166583,40.674605,-73.8561,1960,3,6,2013-09-06,605000,3900,"MultiFamily2To4",2015,583000,2112,11417,NA,NA
29840886,40.83535,-73.82737,1958,NA,NA,2013-09-06,580000,2654,"SingleFamily",2007,177000,380,10461,NA,NA
80276763,40.764227,-73.934901,1958,1,2,2014-11-24,362000,NA,"Condominium",NA,NA,NA,11106,NA,NA
72535781,40.83171,-73.940711,1910,1,3,2013-10-31,340000,NA,"Cooperative",NA,NA,NA,10032,NA,NA
32227916,40.575289,-73.855195,1940,4,4,2015-06-24,1225000,5998,"SingleFamily",2015,872701,3600,11694,NA,NA
32045533,40.760325,-73.79038,1940,NA,NA,2014-06-23,990000,5000,"SingleFamily",2015,459000,2970,11358,NA,NA
32375124,40.511909,-74.237457,1999,3.5,4,2015-05-08,760000,13939,"MultiFamily2To4",2015,953000,3000,10307,NA,NA
111189219,40.767883,-73.966736,1962,2.5,2,2012-11-05,2550000,NA,"Cooperative",NA,NA,NA,10065,"$2,800,000","http://www.zillow.com/homes/for_sale/111189219_zpid"
30586167,40.666475,-73.992625,1899,2.5,3,2014-01-07,320000,565,"MultiFamily2To4",2015,481000,1300,11215,NA,NA
2101347571,40.841972,-73.826454,1939,1,2,NA,NA,NA,"Cooperative",NA,NA,870,10461,"$194,900","http://www.zillow.com/homes/for_sale/2101347571_zpid"
79982447,40.759536,-73.818015,1950,1,2,2007-11-14,230000,NA,"Cooperative",NA,NA,1298,11355,"$359,000","http://www.zillow.com/homes/for_sale/79982447_zpid"
32325284,40.59099,-74.076684,1940,1,1,2002-07-09,120500,3000,"SingleFamily",2015,212000,600,10305,"$199,000","http://www.zillow.com/homes/for_sale/32325284_zpid"
30717957,40.614774,-73.971319,1940,4,9,2014-10-08,1300000,4007,"MultiFamily2To4",2015,863000,6128,11230,NA,NA
32142381,40.70437,-73.77978,1931,2,5,2014-06-04,242000,3850,"MultiFamily2To4",2015,443000,1600,11433,NA,NA
31522296,40.780303,-73.982948,1924,2,1,2015-11-10,1480000,NA,"Condominium",2014,291384,1093,10023,NA,NA
30607520,40.69285,-73.94958,1910,NA,NA,2015-11-06,750000,2000,"Triplex",2015,707000,3200,11206,NA,NA
120560203,40.896369,-73.909019,NA,NA,NA,2014-03-03,92000,NA,"Cooperative",NA,NA,NA,10471,NA,NA
32222355,40.605504,-73.766675,1950,NA,NA,2016-03-30,210000,6138,"Duplex",2015,513000,1620,11691,NA,NA
119918120,40.782445,-73.952822,1941,1,0,2013-06-24,250000,NA,"Cooperative",NA,NA,NA,10128,NA,NA
29813619,40.84467,-73.853794,1932,2.5,4,NA,NA,2500,"SingleFamily",2015,373000,1950,10462,"$699,999","http://www.zillow.com/homes/for_sale/29813619_zpid"
2105087785,40.69955,-73.91648,NA,1,2,2014-08-14,2500,NA,"MultiFamily2To4",NA,NA,700,11237,NA,NA
32224043,40.598485,-73.774795,2002,4,6,2015-03-05,110000,3005,"SingleFamily",2015,280000,2200,11691,NA,NA
30773062,40.64783,-73.908535,1960,3,5,2014-04-23,480000,1780,"MultiFamily2To4",2015,481000,2880,11236,NA,NA
32277200,40.629549,-74.12763,1987,1.5,3,2015-11-16,295000,1968,"Townhouse",2015,257000,2160,10310,NA,NA
32184693,40.668054,-73.79136,1920,1,1,2014-12-02,597927,2613,"SingleFamily",2015,318000,1312,11436,NA,NA
29818002,40.85483,-73.850785,1940,NA,NA,2015-07-29,550000,2500,"SingleFamily",2015,490000,1750,10461,NA,NA
2099022590,40.59972,-73.93161,2003,2,2,2005-01-14,303186,NA,"Condominium",2015,339164,970,11229,"$449,000","http://www.zillow.com/homes/for_sale/2099022590_zpid"
32110048,40.690515,-73.85228,1920,2.5,4,2016-02-24,530000,2600,"SingleFamily",2015,420000,1368,11421,NA,NA
30753204,40.62259,-73.948695,1930,NA,NA,2013-06-07,1320000,4000,"SingleFamily",2015,1322000,2422,11210,NA,NA
30780715,40.62264,-73.914435,1996,3,3,NA,NA,2678,"SingleFamily",2015,570000,1650,11234,"$659,000","http://www.zillow.com/homes/for_sale/30780715_zpid"
30753032,40.622069,-73.95304,1915,NA,NA,2013-09-10,1700000,4333,"Duplex",2015,1667000,4692,11210,NA,NA
72648634,40.743377,-73.924812,NA,NA,NA,2013-10-22,335000,NA,"Cooperative",NA,NA,NA,11104,NA,NA
30693949,40.63496,-74.03401,1910,4,4,2008-02-22,622000,1999,"MultiFamily2To4",2015,1001000,1960,11209,"$1,199,000","http://www.zillow.com/homes/for_sale/30693949_zpid"
32225757,40.580425,-73.83593,1929,NA,NA,2015-04-14,219085,3659,"SingleFamily",2007,945000,3904,11694,NA,NA
79488540,40.695766,-73.997001,1949,1,0,2015-07-10,450000,NA,"Cooperative",NA,NA,NA,11201,NA,NA
30753491,40.623015,-73.94295,1925,NA,NA,2013-05-02,610000,2000,"SingleFamily",2015,671000,1352,11210,NA,NA
79719394,40.881599,-73.862731,1930,1,1,2015-04-15,70000,8584,"Condominium",2015,35903,1,10467,NA,NA
29812755,40.842895,-73.866125,1925,2.5,3,NA,NA,1110,"MultiFamily2To4",2015,326000,1468,10460,"$360,000","http://www.zillow.com/homes/for_sale/29812755_zpid"
72648888,40.750587,-73.893646,NA,1,1,2015-10-20,270000,NA,"Cooperative",NA,NA,NA,11372,NA,NA
79742319,40.50238,-74.245849,2006,2.5,4,2015-08-17,735000,4000,"Miscellaneous",2015,781000,2532,10307,NA,NA
29798151,40.83278,-73.86879,1930,NA,0,2016-03-09,475000,2038,"MultiFamily2To4",2015,310000,2680,10472,NA,NA
2103170950,40.5996,-73.9354,1952,1,1,NA,NA,NA,"Cooperative",NA,NA,NA,11229,"$99,000","http://www.zillow.com/homes/for_sale/2103170950_zpid"
29792783,40.820355,-73.862065,1989,NA,NA,2014-12-11,400000,3000,"Duplex",2015,403000,1932,10473,NA,NA
31263482,40.623149,-73.748985,1926,1,3,2013-12-09,394000,4600,"SingleFamily",2015,306800,1296,11096,NA,NA
32100423,40.732745,-73.71202,1950,2,4,2013-12-06,520000,2100,"MultiFamily2To4",2015,553000,1648,11001,NA,NA
123116415,40.73167,-73.74323,NA,NA,NA,2015-02-06,197000,NA,"Cooperative",NA,NA,NA,11427,NA,NA
72535621,40.8228,-73.942955,NA,NA,NA,2014-08-13,545000,NA,"Cooperative",NA,NA,NA,10039,NA,NA
72541272,40.85366,-73.936513,1968,1,1,2016-02-01,355000,NA,"Cooperative",NA,NA,690,10033,NA,NA
31996679,40.720935,-73.87006,1930,2,3,NA,NA,2042,"SingleFamily",2015,575000,1960,11379,"$698,000","http://www.zillow.com/homes/for_sale/31996679_zpid"
32162932,40.70895,-73.73382,1930,NA,NA,2015-02-17,240000,2600,"SingleFamily",2015,354000,1232,11429,NA,NA
30688220,40.63087,-73.999295,1915,NA,NA,2014-05-14,755000,2003,"Duplex",2015,685000,1545,11219,NA,NA
31958398,40.743055,-73.894485,1930,2,4,2014-10-02,660000,2600,"MultiFamily2To4",2015,708000,1408,11377,NA,NA
94720757,40.742808,-73.950974,1966,2,2,2012-09-14,793172,28500,"Condominium",2015,137374,1224,11101,"$1,375,000","http://www.zillow.com/homes/for_sale/94720757_zpid"
112506390,40.842169,-73.883672,NA,NA,NA,2015-01-13,300000,1110,"SingleFamily",2014,75000,NA,10460,NA,NA
2101846564,40.7253,-73.9906,1899,1,1,NA,NA,NA,"Townhouse",NA,NA,1500,10003,"$2,350,000","http://www.zillow.com/homes/for_sale/2101846564_zpid"
32228412,40.57531,-73.860125,1940,3,4,2014-10-29,580000,6000,"SingleFamily",2015,721000,2304,11694,NA,NA
32047254,40.756955,-73.800975,1955,NA,NA,2013-06-26,860000,3000,"Duplex",2015,928000,3188,11358,NA,NA
29838359,40.89621,-73.85132,1928,2,3,2015-09-02,278000,2282,"SingleFamily",2015,333000,2000,10466,NA,NA
2099489974,40.6763,-73.9285,1920,4,4,NA,NA,NA,"MultiFamily2To4",NA,NA,1931,11233,"$599,000","http://www.zillow.com/homes/for_sale/2099489974_zpid"
32284400,40.62898,-74.078579,1996,NA,NA,2014-01-13,195000,1989,"SingleFamily",2015,240000,1350,10304,NA,NA
29793732,40.82469,-73.85218,1950,2,3,2015-11-16,425000,2343,"SingleFamily",2015,597000,1790,10473,NA,NA
79509855,40.75267,-73.878654,1953,1,1,2015-09-09,180000,NA,"Cooperative",NA,NA,600,11372,NA,NA
30596476,40.671825,-73.93242,1901,3,4,2014-01-02,500000,2556,"MultiFamily2To4",2015,490000,2200,11213,NA,NA
2099295388,40.697755,-73.786927,NA,NA,NA,NA,NA,NA,"SingleFamily",NA,NA,NA,11433,"$429,999","http://www.zillow.com/homes/for_sale/2099295388_zpid"
32097947,40.7605,-73.718415,1955,NA,3,2015-07-22,790000,4442,"SingleFamily",2015,828000,1330,11362,NA,NA
89333412,40.766986,-73.983631,1978,1,0,2013-10-28,936975,35000,"Condominium",2014,134209,600,10019,NA,NA
32369544,40.53726,-74.201385,1965,1,4,2015-05-14,420000,3780,"SingleFamily",2015,427000,1112,10309,NA,NA
30651654,40.661105,-73.92111,1931,NA,NA,2015-09-03,649000,2500,"Quadruplex",2015,150000,3567,11212,NA,NA
30570594,40.679345,-74.00097,1910,4,8,NA,NA,2000,"MultiFamily2To4",2015,526000,2520,11231,NA,NA
2099969182,40.7563,-73.8355,2016,2,2,NA,NA,NA,"Condominium",NA,NA,1020,11354,"$1,056,888","http://www.zillow.com/homes/for_sale/2099969182_zpid"
32037766,40.76617,-73.818817,1990,2,2,2015-12-22,605000,NA,"Condominium",2015,73370,1000,11354,NA,NA
72537211,40.769229,-73.967765,1955,1,1,2014-01-15,1300000,NA,"MultiFamily5Plus",NA,NA,NA,10065,NA,NA
63865211,40.737438,-74.000145,1961,NA,NA,2014-06-25,967337,NA,"Condominium",2014,179790,877,10011,NA,NA
2101208638,40.7487,-73.9705,1928,2,2,NA,NA,NA,"Cooperative",NA,NA,NA,10017,"$925,000","http://www.zillow.com/homes/for_sale/2101208638_zpid"
32021746,40.78851,-73.841595,1960,2,4,2014-06-18,542000,3300,"SingleFamily",2015,599000,2000,11356,NA,NA
29791412,40.81458,-73.85689,1970,NA,NA,2014-11-08,220000,2000,"Quadruplex",2015,347000,3000,10473,NA,NA
31935949,40.73841,-73.928855,1965,2,2,2013-07-02,515000,1398,"SingleFamily",2015,509000,1200,11101,NA,NA
30574144,40.658615,-73.99749,1910,3,6,2016-01-06,1100000,5501,"MultiFamily2To4",2015,1009000,1700,11232,NA,NA
